ioc,signature,total_hits
byvyncxazwxalu[.]biz,Conficker_B_DGA,1
yvyncxazwxaluvuj[.]com,Conficker_B_DGA,1
vyncxazwxaluv[.]info,Conficker_B_DGA,1
yncxazwxaluvuj[.]net,Conficker_B_DGA,1
ncxazwxaluvu[.]org,Conficker_B_DGA,1
cxazwxaluvuj[.]cn,Conficker_B_DGA,1
xazwxaluvujmxyny[.]ws,Conficker_B_DGA,1
azwxaluvujmxynyj[.]biz,Conficker_B_DGA,1
zwxaluvujmxyn[.]com,Conficker_B_DGA,1
wxaluvujmxyny[.]info,Conficker_B_DGA,1
xaluvujmxynyjobs[.]net,Conficker_B_DGA,1
aluvujmxyn[.]org,Conficker_B_DGA,1
luvujmxy[.]cn,Conficker_B_DGA,1
uvujmxynyjob[.]ws,Conficker_B_DGA,1
vujmxynyjobszgb[.]biz,Conficker_B_DGA,1
ujmxynyjobszgbq[.]com,Conficker_B_DGA,1
jmxynyjobszg[.]info,Conficker_B_DGA,1
mxynyjobszgbqdo[.]net,Conficker_B_DGA,1
xynyjobs[.]org,Conficker_B_DGA,1
ynyjobszgbqdodg[.]cn,Conficker_B_DGA,1
nyjobszg[.]ws,Conficker_B_DGA,1
yjobszgb[.]biz,Conficker_B_DGA,1
jobszgbqdodgj[.]com,Conficker_B_DGA,1
obszgbqd[.]info,Conficker_B_DGA,1
bszgbqdodgjw[.]net,Conficker_B_DGA,1
szgbqdodgjwzgj[.]org,Conficker_B_DGA,1
zgbqdodgjwzgjmte[.]cn,Conficker_B_DGA,1
gbqdodgjw[.]ws,Conficker_B_DGA,1
bqdodgjwzgjmt[.]biz,Conficker_B_DGA,1
qdodgjwzgjmtej[.]com,Conficker_B_DGA,1
dodgjwzgjm[.]info,Conficker_B_DGA,1
odgjwzgjmte[.]net,Conficker_B_DGA,1
dgjwzgjmt[.]org,Conficker_B_DGA,1
gjwzgjmtejib[.]cn,Conficker_B_DGA,1
jwzgjmtejib[.]ws,Conficker_B_DGA,1
wzgjmtejiboxwr[.]biz,Conficker_B_DGA,1
zgjmtejib[.]com,Conficker_B_DGA,1
gjmtejib[.]info,Conficker_B_DGA,1
jmtejiboxwra[.]net,Conficker_B_DGA,1
mtejiboxwrapcl[.]org,Conficker_B_DGA,1
tejiboxwrapclyt[.]cn,Conficker_B_DGA,1
ejiboxwrapclyte[.]ws,Conficker_B_DGA,1
jiboxwrapclyte[.]biz,Conficker_B_DGA,1
iboxwrapclytez[.]com,Conficker_B_DGA,1
boxwrapc[.]info,Conficker_B_DGA,1
oxwrapclytezmz[.]net,Conficker_B_DGA,1
xwrapclytezmz[.]org,Conficker_B_DGA,1
wrapclytezmzq[.]cn,Conficker_B_DGA,1
rapclytezmzqbyna[.]ws,Conficker_B_DGA,1
apclytezmzqbyn[.]biz,Conficker_B_DGA,1
pclytezmzq[.]com,Conficker_B_DGA,1
clytezmzqb[.]info,Conficker_B_DGA,1
lytezmzq[.]net,Conficker_B_DGA,1
ytezmzqby[.]org,Conficker_B_DGA,1
tezmzqbyn[.]cn,Conficker_B_DGA,1
ezmzqbynafujah[.]ws,Conficker_B_DGA,1
zmzqbynaf[.]biz,Conficker_B_DGA,1
mzqbynafujahg[.]com,Conficker_B_DGA,1
zqbynafuja[.]info,Conficker_B_DGA,1
qbynafujahghixo[.]net,Conficker_B_DGA,1
bynafujahghix[.]org,Conficker_B_DGA,1
ynafujahghi[.]cn,Conficker_B_DGA,1
nafujahghixohit[.]ws,Conficker_B_DGA,1
afujahghi[.]biz,Conficker_B_DGA,1
fujahghixoh[.]com,Conficker_B_DGA,1
ujahghixohiti[.]info,Conficker_B_DGA,1
jahghixohitih[.]net,Conficker_B_DGA,1
ahghixohiti[.]org,Conficker_B_DGA,1
hghixohitihqzi[.]cn,Conficker_B_DGA,1
ghixohitihqz[.]ws,Conficker_B_DGA,1
hixohitihqzirwpy[.]biz,Conficker_B_DGA,1
ixohitihqzi[.]com,Conficker_B_DGA,1
xohitihqzirwpybq[.]info,Conficker_B_DGA,1
ohitihqzirw[.]net,Conficker_B_DGA,1
hitihqzirwpy[.]org,Conficker_B_DGA,1
itihqzirwpybqbk[.]cn,Conficker_B_DGA,1
tihqzirwpybq[.]ws,Conficker_B_DGA,1
ihqzirwpybqbk[.]biz,Conficker_B_DGA,1
hqzirwpybq[.]com,Conficker_B_DGA,1
qzirwpyb[.]info,Conficker_B_DGA,1
