ioc,signature,total_hits
adkdoxkp[.]biz,Conficker_B_DGA,1
dkdoxkpk[.]com,Conficker_B_DGA,1
kdoxkpktoxivuv[.]info,Conficker_B_DGA,1
doxkpktoxivuvi[.]net,Conficker_B_DGA,1
oxkpktoxivu[.]org,Conficker_B_DGA,1
xkpktoxivuviroro[.]cn,Conficker_B_DGA,1
kpktoxivuviror[.]ws,Conficker_B_DGA,1
pktoxivuviroro[.]biz,Conficker_B_DGA,1
ktoxivuvirorofgn[.]com,Conficker_B_DGA,1
toxivuviror[.]info,Conficker_B_DGA,1
oxivuvirorofgni[.]net,Conficker_B_DGA,1
xivuvirorofgn[.]org,Conficker_B_DGA,1
ivuvirorof[.]cn,Conficker_B_DGA,1
vuvirorofgnix[.]ws,Conficker_B_DGA,1
uvirorofgnixgnyj[.]biz,Conficker_B_DGA,1
virorofg[.]com,Conficker_B_DGA,1
irorofgnixgnyj[.]info,Conficker_B_DGA,1
rorofgnixgnyjo[.]net,Conficker_B_DGA,1
orofgnixgnyjorg[.]org,Conficker_B_DGA,1
rofgnixgnyjorgxg[.]cn,Conficker_B_DGA,1
ofgnixgnyjorgx[.]ws,Conficker_B_DGA,1
fgnixgnyjorgx[.]biz,Conficker_B_DGA,1
gnixgnyjo[.]com,Conficker_B_DGA,1
nixgnyjo[.]info,Conficker_B_DGA,1
ixgnyjorgx[.]net,Conficker_B_DGA,1
xgnyjorgx[.]org,Conficker_B_DGA,1
gnyjorgxgngn[.]cn,Conficker_B_DGA,1
nyjorgxg[.]ws,Conficker_B_DGA,1
yjorgxgngnazixq[.]biz,Conficker_B_DGA,1
jorgxgngnazixqb[.]com,Conficker_B_DGA,1
orgxgngnaz[.]info,Conficker_B_DGA,1
rgxgngnazixqbkxu[.]net,Conficker_B_DGA,1
gxgngnazixqbkxub[.]org,Conficker_B_DGA,1
xgngnazixqbkxuba[.]cn,Conficker_B_DGA,1
gngnazixqbkx[.]ws,Conficker_B_DGA,1
ngnazixqbkxubav[.]biz,Conficker_B_DGA,1
gnazixqbkxubavkd[.]com,Conficker_B_DGA,1
nazixqbkxuba[.]info,Conficker_B_DGA,1
azixqbkxu[.]net,Conficker_B_DGA,1
zixqbkxuba[.]org,Conficker_B_DGA,1
ixqbkxubavkdeh[.]cn,Conficker_B_DGA,1
xqbkxubavk[.]ws,Conficker_B_DGA,1
qbkxubavkdehudyd[.]biz,Conficker_B_DGA,1
bkxubavk[.]com,Conficker_B_DGA,1
kxubavkde[.]info,Conficker_B_DGA,1
xubavkdehudydq[.]net,Conficker_B_DGA,1
ubavkdehudy[.]org,Conficker_B_DGA,1
bavkdehudyd[.]cn,Conficker_B_DGA,1
avkdehudydqzgx[.]ws,Conficker_B_DGA,1
vkdehudydq[.]biz,Conficker_B_DGA,1
kdehudydqzgxyb[.]com,Conficker_B_DGA,1
dehudydqzgx[.]info,Conficker_B_DGA,1
ehudydqzgxybo[.]net,Conficker_B_DGA,1
hudydqzgxy[.]org,Conficker_B_DGA,1
udydqzgxybodkvw[.]cn,Conficker_B_DGA,1
dydqzgxyb[.]ws,Conficker_B_DGA,1
ydqzgxybo[.]biz,Conficker_B_DGA,1
dqzgxybodkvw[.]com,Conficker_B_DGA,1
qzgxybodkvwrqd[.]info,Conficker_B_DGA,1
zgxybodkvwrqd[.]net,Conficker_B_DGA,1
gxybodkvwrq[.]org,Conficker_B_DGA,1
xybodkvwrqd[.]cn,Conficker_B_DGA,1
ybodkvwrq[.]ws,Conficker_B_DGA,1
bodkvwrq[.]biz,Conficker_B_DGA,1
odkvwrqdapuhongj[.]com,Conficker_B_DGA,1
dkvwrqdapuho[.]info,Conficker_B_DGA,1
kvwrqdapuh[.]net,Conficker_B_DGA,1
vwrqdapuhong[.]org,Conficker_B_DGA,1
wrqdapuhongje[.]cn,Conficker_B_DGA,1
rqdapuho[.]ws,Conficker_B_DGA,1
qdapuhongjedkh[.]biz,Conficker_B_DGA,1
dapuhongjed[.]com,Conficker_B_DGA,1
apuhongjed[.]info,Conficker_B_DGA,1
puhongjedkhizovk[.]net,Conficker_B_DGA,1
uhongjedkh[.]org,Conficker_B_DGA,1
hongjedkhizovk[.]cn,Conficker_B_DGA,1
ongjedkhiz[.]ws,Conficker_B_DGA,1
ngjedkhizovkhovc[.]biz,Conficker_B_DGA,1
gjedkhizovkhovc[.]com,Conficker_B_DGA,1
jedkhizovkhovc[.]info,Conficker_B_DGA,1
edkhizovkhovczg[.]net,Conficker_B_DGA,1
dkhizovkhovc[.]org,Conficker_B_DGA,1
khizovkhovczg[.]cn,Conficker_B_DGA,1
hizovkhov[.]ws,Conficker_B_DGA,1
izovkhovc[.]biz,Conficker_B_DGA,1
zovkhovczg[.]com,Conficker_B_DGA,1
ovkhovcz[.]info,Conficker_B_DGA,1
vkhovczgpabuxo[.]net,Conficker_B_DGA,1
khovczgp[.]org,Conficker_B_DGA,1
hovczgpab[.]cn,Conficker_B_DGA,1
ovczgpabux[.]ws,Conficker_B_DGA,1
vczgpabuxoxwp[.]biz,Conficker_B_DGA,1
czgpabuxoxwpgfi[.]com,Conficker_B_DGA,1
zgpabuxo[.]info,Conficker_B_DGA,1
gpabuxoxwp[.]net,Conficker_B_DGA,1
pabuxoxwpgfipi[.]org,Conficker_B_DGA,1
abuxoxwpgfip[.]cn,Conficker_B_DGA,1
buxoxwpgf[.]ws,Conficker_B_DGA,1
uxoxwpgfipiz[.]biz,Conficker_B_DGA,1
xoxwpgfipi[.]com,Conficker_B_DGA,1
oxwpgfipizkxg[.]info,Conficker_B_DGA,1
xwpgfipi[.]net,Conficker_B_DGA,1
wpgfipizkxgzoj[.]org,Conficker_B_DGA,1
pgfipizkx[.]cn,Conficker_B_DGA,1
gfipizkxgzojsrkp[.]ws,Conficker_B_DGA,1
fipizkxgzo[.]biz,Conficker_B_DGA,1
ipizkxgzojs[.]com,Conficker_B_DGA,1
pizkxgzojsrkpaf[.]info,Conficker_B_DGA,1
izkxgzoj[.]net,Conficker_B_DGA,1
zkxgzojsr[.]org,Conficker_B_DGA,1
kxgzojsrkpafw[.]cn,Conficker_B_DGA,1
xgzojsrkpa[.]ws,Conficker_B_DGA,1
gzojsrkpafwlahg[.]biz,Conficker_B_DGA,1
zojsrkpafwlahgjs[.]com,Conficker_B_DGA,1
ojsrkpafwlahgjsv[.]info,Conficker_B_DGA,1
jsrkpafwlahg[.]net,Conficker_B_DGA,1
srkpafwl[.]org,Conficker_B_DGA,1
rkpafwlahgjsvkdi[.]cn,Conficker_B_DGA,1
kpafwlahgjs[.]ws,Conficker_B_DGA,1
pafwlahgjs[.]biz,Conficker_B_DGA,1
afwlahgjsvkdij[.]com,Conficker_B_DGA,1
fwlahgjsv[.]info,Conficker_B_DGA,1
wlahgjsvkd[.]net,Conficker_B_DGA,1
lahgjsvk[.]org,Conficker_B_DGA,1
ahgjsvkdijat[.]cn,Conficker_B_DGA,1
hgjsvkdijatcpw[.]ws,Conficker_B_DGA,1
gjsvkdijatcpwdux[.]biz,Conficker_B_DGA,1
jsvkdijat[.]com,Conficker_B_DGA,1
svkdijatcpwduxcx[.]info,Conficker_B_DGA,1
vkdijatcpwduxcxo[.]net,Conficker_B_DGA,1
kdijatcpwduxcx[.]org,Conficker_B_DGA,1
dijatcpwdu[.]cn,Conficker_B_DGA,1
ijatcpwduxcxof[.]ws,Conficker_B_DGA,1
jatcpwduxcx[.]biz,Conficker_B_DGA,1
atcpwduxc[.]com,Conficker_B_DGA,1
tcpwduxcxofyrmhw[.]info,Conficker_B_DGA,1
cpwduxcxo[.]net,Conficker_B_DGA,1
pwduxcxofyrmhw[.]org,Conficker_B_DGA,1
wduxcxofyrm[.]cn,Conficker_B_DGA,1
duxcxofyrmhw[.]ws,Conficker_B_DGA,1
uxcxofyrmhwde[.]biz,Conficker_B_DGA,1
xcxofyrmhwdebo[.]com,Conficker_B_DGA,1
cxofyrmhwdeb[.]info,Conficker_B_DGA,1
xofyrmhwdebozo[.]net,Conficker_B_DGA,1
ofyrmhwdebozolqf[.]org,Conficker_B_DGA,1
fyrmhwdeb[.]cn,Conficker_B_DGA,1
yrmhwdebozolq[.]ws,Conficker_B_DGA,1
rmhwdeboz[.]biz,Conficker_B_DGA,1
mhwdebozolqfyri[.]com,Conficker_B_DGA,1
hwdebozolq[.]info,Conficker_B_DGA,1
wdebozolq[.]net,Conficker_B_DGA,1
debozolqfyrid[.]org,Conficker_B_DGA,1
ebozolqfyrid[.]cn,Conficker_B_DGA,1
bozolqfyridydyv[.]ws,Conficker_B_DGA,1
ozolqfyridydyva[.]biz,Conficker_B_DGA,1
zolqfyridy[.]com,Conficker_B_DGA,1
olqfyridydyva[.]info,Conficker_B_DGA,1
lqfyridydyv[.]net,Conficker_B_DGA,1
qfyridydy[.]org,Conficker_B_DGA,1
fyridydyv[.]cn,Conficker_B_DGA,1
yridydyvahozkvmb[.]ws,Conficker_B_DGA,1
ridydyvahozkv[.]biz,Conficker_B_DGA,1
idydyvaho[.]com,Conficker_B_DGA,1
dydyvahoz[.]info,Conficker_B_DGA,1
ydyvahozk[.]net,Conficker_B_DGA,1
dyvahozkvmbyjo[.]org,Conficker_B_DGA,1
yvahozkvmbyjo[.]cn,Conficker_B_DGA,1
vahozkvmbyjofu[.]ws,Conficker_B_DGA,1
ahozkvmbyjof[.]biz,Conficker_B_DGA,1
hozkvmbyj[.]com,Conficker_B_DGA,1
ozkvmbyjo[.]info,Conficker_B_DGA,1
zkvmbyjofutwlahm[.]net,Conficker_B_DGA,1
kvmbyjofutwl[.]org,Conficker_B_DGA,1
vmbyjofutwlahmt[.]cn,Conficker_B_DGA,1
mbyjofutwlahmtav[.]ws,Conficker_B_DGA,1
byjofutw[.]biz,Conficker_B_DGA,1
yjofutwlahmta[.]com,Conficker_B_DGA,1
jofutwlahmtav[.]info,Conficker_B_DGA,1
ofutwlahmta[.]net,Conficker_B_DGA,1
futwlahmtavgbiba[.]org,Conficker_B_DGA,1
utwlahmta[.]cn,Conficker_B_DGA,1
twlahmtavg[.]ws,Conficker_B_DGA,1
wlahmtavg[.]biz,Conficker_B_DGA,1
lahmtavgbibaj[.]com,Conficker_B_DGA,1
ahmtavgbibaj[.]info,Conficker_B_DGA,1
hmtavgbibajmlw[.]net,Conficker_B_DGA,1
mtavgbib[.]org,Conficker_B_DGA,1
tavgbibajmlwjyd[.]cn,Conficker_B_DGA,1
avgbibaj[.]ws,Conficker_B_DGA,1
vgbibajmlwjydi[.]biz,Conficker_B_DGA,1
gbibajml[.]com,Conficker_B_DGA,1
bibajmlwjy[.]info,Conficker_B_DGA,1
ibajmlwjydixo[.]net,Conficker_B_DGA,1
bajmlwjydixox[.]org,Conficker_B_DGA,1
ajmlwjydix[.]cn,Conficker_B_DGA,1
jmlwjydixo[.]ws,Conficker_B_DGA,1
mlwjydixoxqhcbu[.]biz,Conficker_B_DGA,1
lwjydixoxqhcbun[.]com,Conficker_B_DGA,1
wjydixoxqhcbu[.]info,Conficker_B_DGA,1
jydixoxqhcbun[.]net,Conficker_B_DGA,1
ydixoxqhcb[.]org,Conficker_B_DGA,1
dixoxqhcbuncf[.]cn,Conficker_B_DGA,1
ixoxqhcbuncfe[.]ws,Conficker_B_DGA,1
xoxqhcbuncfexiby[.]biz,Conficker_B_DGA,1
oxqhcbuncf[.]com,Conficker_B_DGA,1
xqhcbuncfexibyvc[.]info,Conficker_B_DGA,1
qhcbuncfexibyvch[.]net,Conficker_B_DGA,1
hcbuncfexibyvch[.]org,Conficker_B_DGA,1
cbuncfexib[.]cn,Conficker_B_DGA,1
buncfexibyvchw[.]ws,Conficker_B_DGA,1
uncfexibyvchwt[.]biz,Conficker_B_DGA,1
ncfexibyvc[.]com,Conficker_B_DGA,1
cfexibyvch[.]info,Conficker_B_DGA,1
fexibyvc[.]net,Conficker_B_DGA,1
exibyvchwtwvgbw[.]org,Conficker_B_DGA,1
xibyvchwtwvgbwxk[.]cn,Conficker_B_DGA,1
ibyvchwtwv[.]ws,Conficker_B_DGA,1
byvchwtw[.]biz,Conficker_B_DGA,1
yvchwtwvgbwxkdo[.]com,Conficker_B_DGA,1
vchwtwvgbwxkdo[.]info,Conficker_B_DGA,1
chwtwvgbwxkdo[.]net,Conficker_B_DGA,1
hwtwvgbwxk[.]org,Conficker_B_DGA,1
wtwvgbwxkdolmp[.]cn,Conficker_B_DGA,1
twvgbwxkdolmp[.]ws,Conficker_B_DGA,1
wvgbwxkdolmpilml[.]biz,Conficker_B_DGA,1
vgbwxkdolmpilm[.]com,Conficker_B_DGA,1
gbwxkdolmp[.]info,Conficker_B_DGA,1
bwxkdolmpilmlw[.]net,Conficker_B_DGA,1
wxkdolmpilm[.]org,Conficker_B_DGA,1
xkdolmpilmlwdqfm[.]cn,Conficker_B_DGA,1
kdolmpilmlwdqfmz[.]ws,Conficker_B_DGA,1
dolmpilmlwdqfmz[.]biz,Conficker_B_DGA,1
olmpilmlwdqfmz[.]com,Conficker_B_DGA,1
lmpilmlwdq[.]info,Conficker_B_DGA,1
mpilmlwdq[.]net,Conficker_B_DGA,1
pilmlwdqfmzunul[.]org,Conficker_B_DGA,1
ilmlwdqfmzunulyh[.]cn,Conficker_B_DGA,1
lmlwdqfmzunu[.]ws,Conficker_B_DGA,1
mlwdqfmzunu[.]biz,Conficker_B_DGA,1
lwdqfmzunu[.]com,Conficker_B_DGA,1
wdqfmzunul[.]info,Conficker_B_DGA,1
dqfmzunu[.]net,Conficker_B_DGA,1
qfmzunulyh[.]org,Conficker_B_DGA,1
fmzunulyhwho[.]cn,Conficker_B_DGA,1
mzunulyhwh[.]ws,Conficker_B_DGA,1
zunulyhwhobolilq[.]biz,Conficker_B_DGA,1
unulyhwhoboli[.]com,Conficker_B_DGA,1
nulyhwhobolilqv[.]info,Conficker_B_DGA,1
