ioc,signature,total_hits
hefgbghydqpg[.]biz,Conficker_B_DGA,1
efgbghydq[.]com,Conficker_B_DGA,1
fgbghydqpgrwj[.]info,Conficker_B_DGA,1
gbghydqpgrwj[.]net,Conficker_B_DGA,1
bghydqpgrwj[.]org,Conficker_B_DGA,1
ghydqpgrwjkz[.]cn,Conficker_B_DGA,1
hydqpgrwj[.]ws,Conficker_B_DGA,1
ydqpgrwjkzmtkz[.]biz,Conficker_B_DGA,1
dqpgrwjkzmtk[.]com,Conficker_B_DGA,1
qpgrwjkzmtkzwdob[.]info,Conficker_B_DGA,1
pgrwjkzmtkzw[.]net,Conficker_B_DGA,1
grwjkzmtkzwd[.]org,Conficker_B_DGA,1
rwjkzmtkzwd[.]cn,Conficker_B_DGA,1
wjkzmtkzwdobefk[.]ws,Conficker_B_DGA,1
jkzmtkzwdob[.]biz,Conficker_B_DGA,1
kzmtkzwdobe[.]com,Conficker_B_DGA,1
zmtkzwdobefkdmv[.]info,Conficker_B_DGA,1
mtkzwdobe[.]net,Conficker_B_DGA,1
tkzwdobefkdmv[.]org,Conficker_B_DGA,1
kzwdobefkdmvuxkz[.]cn,Conficker_B_DGA,1
zwdobefkdmvux[.]ws,Conficker_B_DGA,1
wdobefkdmvu[.]biz,Conficker_B_DGA,1
dobefkdm[.]com,Conficker_B_DGA,1
obefkdmvu[.]info,Conficker_B_DGA,1
befkdmvuxkz[.]net,Conficker_B_DGA,1
efkdmvuxkzy[.]org,Conficker_B_DGA,1
fkdmvuxkzyb[.]cn,Conficker_B_DGA,1
kdmvuxkzyby[.]ws,Conficker_B_DGA,1
dmvuxkzybytuzeta[.]biz,Conficker_B_DGA,1
mvuxkzybytuzetav[.]com,Conficker_B_DGA,1
vuxkzybyt[.]info,Conficker_B_DGA,1
uxkzybytuzetavg[.]net,Conficker_B_DGA,1
xkzybytuzetavgfw[.]org,Conficker_B_DGA,1
kzybytuzetavgfwr[.]cn,Conficker_B_DGA,1
zybytuzetavgf[.]ws,Conficker_B_DGA,1
ybytuzetavgfwrm[.]biz,Conficker_B_DGA,1
bytuzeta[.]com,Conficker_B_DGA,1
ytuzetavgfwr[.]info,Conficker_B_DGA,1
tuzetavgfwrm[.]net,Conficker_B_DGA,1
uzetavgfwrmxg[.]org,Conficker_B_DGA,1
zetavgfwrmxgh[.]cn,Conficker_B_DGA,1
etavgfwrmxghud[.]ws,Conficker_B_DGA,1
tavgfwrmxg[.]biz,Conficker_B_DGA,1
avgfwrmxghudcviz[.]com,Conficker_B_DGA,1
vgfwrmxghud[.]info,Conficker_B_DGA,1
gfwrmxgh[.]net,Conficker_B_DGA,1
fwrmxghudcv[.]org,Conficker_B_DGA,1
wrmxghudcvi[.]cn,Conficker_B_DGA,1
rmxghudcvize[.]ws,Conficker_B_DGA,1
mxghudcviz[.]biz,Conficker_B_DGA,1
xghudcvizevqfup[.]com,Conficker_B_DGA,1
ghudcvizevqfupyp[.]info,Conficker_B_DGA,1
hudcvizevqfup[.]net,Conficker_B_DGA,1
udcvizevq[.]org,Conficker_B_DGA,1
dcvizevqfu[.]cn,Conficker_B_DGA,1
cvizevqfup[.]ws,Conficker_B_DGA,1
vizevqfu[.]biz,Conficker_B_DGA,1
izevqfup[.]com,Conficker_B_DGA,1
zevqfupyporej[.]info,Conficker_B_DGA,1
evqfupypore[.]net,Conficker_B_DGA,1
vqfupyporejcpol[.]org,Conficker_B_DGA,1
qfupyporejcpolq[.]cn,Conficker_B_DGA,1
fupyporejc[.]ws,Conficker_B_DGA,1
upyporejcpo[.]biz,Conficker_B_DGA,1
pyporejcpolq[.]com,Conficker_B_DGA,1
yporejcpol[.]info,Conficker_B_DGA,1
porejcpolqvuv[.]net,Conficker_B_DGA,1
orejcpolqvuv[.]org,Conficker_B_DGA,1
rejcpolqvu[.]cn,Conficker_B_DGA,1
ejcpolqvuv[.]ws,Conficker_B_DGA,1
jcpolqvuvqdilmrk[.]biz,Conficker_B_DGA,1
