ioc,signature,total_hits
lmlozsvcnapszwn[.]biz,Conficker_B_DGA,1
mlozsvcnapszw[.]com,Conficker_B_DGA,1
lozsvcnapszwn[.]info,Conficker_B_DGA,1
ozsvcnapsz[.]net,Conficker_B_DGA,1
zsvcnapszw[.]org,Conficker_B_DGA,1
svcnapszwnurqve[.]cn,Conficker_B_DGA,1
vcnapszwnurqve[.]ws,Conficker_B_DGA,1
cnapszwnurqve[.]biz,Conficker_B_DGA,1
napszwnurqve[.]com,Conficker_B_DGA,1
apszwnurqv[.]info,Conficker_B_DGA,1
pszwnurqvevcbwxe[.]net,Conficker_B_DGA,1
szwnurqve[.]org,Conficker_B_DGA,1
zwnurqvevc[.]cn,Conficker_B_DGA,1
wnurqvevcb[.]ws,Conficker_B_DGA,1
nurqvevcbwxefoh[.]biz,Conficker_B_DGA,1
urqvevcbwxefo[.]com,Conficker_B_DGA,1
rqvevcbwxefohurw[.]info,Conficker_B_DGA,1
qvevcbwxefoh[.]net,Conficker_B_DGA,1
vevcbwxef[.]org,Conficker_B_DGA,1
evcbwxefohu[.]cn,Conficker_B_DGA,1
vcbwxefo[.]ws,Conficker_B_DGA,1
cbwxefohurwzsz[.]biz,Conficker_B_DGA,1
bwxefohurwzsz[.]com,Conficker_B_DGA,1
wxefohurwzszw[.]info,Conficker_B_DGA,1
xefohurwzszwfo[.]net,Conficker_B_DGA,1
efohurwz[.]org,Conficker_B_DGA,1
fohurwzszwfo[.]cn,Conficker_B_DGA,1
ohurwzsz[.]ws,Conficker_B_DGA,1
hurwzszwf[.]biz,Conficker_B_DGA,1
urwzszwfongdijmz[.]com,Conficker_B_DGA,1
rwzszwfong[.]info,Conficker_B_DGA,1
wzszwfongdijmz[.]net,Conficker_B_DGA,1
zszwfong[.]org,Conficker_B_DGA,1
szwfongdijmzwha[.]cn,Conficker_B_DGA,1
zwfongdijmzwha[.]ws,Conficker_B_DGA,1
wfongdijmzwh[.]biz,Conficker_B_DGA,1
fongdijmzwhazkrw[.]com,Conficker_B_DGA,1
ongdijmzwhazkrw[.]info,Conficker_B_DGA,1
ngdijmzwhazkrwvs[.]net,Conficker_B_DGA,1
gdijmzwh[.]org,Conficker_B_DGA,1
dijmzwhazkrw[.]cn,Conficker_B_DGA,1
ijmzwhazkrwv[.]ws,Conficker_B_DGA,1
jmzwhazkrw[.]biz,Conficker_B_DGA,1
mzwhazkrw[.]com,Conficker_B_DGA,1
zwhazkrwvsxitwre[.]info,Conficker_B_DGA,1
whazkrwv[.]net,Conficker_B_DGA,1
hazkrwvsx[.]org,Conficker_B_DGA,1
azkrwvsx[.]cn,Conficker_B_DGA,1
zkrwvsxi[.]ws,Conficker_B_DGA,1
krwvsxitw[.]biz,Conficker_B_DGA,1
rwvsxitwrenebct[.]com,Conficker_B_DGA,1
wvsxitwre[.]info,Conficker_B_DGA,1
vsxitwrene[.]net,Conficker_B_DGA,1
sxitwrenebctolwp[.]org,Conficker_B_DGA,1
xitwrenebcto[.]cn,Conficker_B_DGA,1
itwrenebc[.]ws,Conficker_B_DGA,1
twrenebcto[.]biz,Conficker_B_DGA,1
wrenebctolwpkt[.]com,Conficker_B_DGA,1
renebctolw[.]info,Conficker_B_DGA,1
enebctolwpktuzo[.]net,Conficker_B_DGA,1
nebctolwpk[.]org,Conficker_B_DGA,1
ebctolwpktuzov[.]cn,Conficker_B_DGA,1
bctolwpktuzov[.]ws,Conficker_B_DGA,1
ctolwpktuzovc[.]biz,Conficker_B_DGA,1
tolwpktuzovct[.]com,Conficker_B_DGA,1
olwpktuzo[.]info,Conficker_B_DGA,1
lwpktuzovct[.]net,Conficker_B_DGA,1
wpktuzovctg[.]org,Conficker_B_DGA,1
pktuzovctgh[.]cn,Conficker_B_DGA,1
ktuzovctghaxqxs[.]ws,Conficker_B_DGA,1
tuzovctgh[.]biz,Conficker_B_DGA,1
uzovctghaxqxsdm[.]com,Conficker_B_DGA,1
zovctghaxq[.]info,Conficker_B_DGA,1
ovctghax[.]net,Conficker_B_DGA,1
vctghaxqxsdmvc[.]org,Conficker_B_DGA,1
ctghaxqxsd[.]cn,Conficker_B_DGA,1
tghaxqxsdmvcrsr[.]ws,Conficker_B_DGA,1
ghaxqxsdmvc[.]biz,Conficker_B_DGA,1
haxqxsdmvcrsrsv[.]com,Conficker_B_DGA,1
axqxsdmv[.]info,Conficker_B_DGA,1
xqxsdmvcrsrsvwh[.]net,Conficker_B_DGA,1
qxsdmvcr[.]org,Conficker_B_DGA,1
xsdmvcrsrsv[.]cn,Conficker_B_DGA,1
sdmvcrsrsvw[.]ws,Conficker_B_DGA,1
dmvcrsrsvwhu[.]biz,Conficker_B_DGA,1
mvcrsrsvwhub[.]com,Conficker_B_DGA,1
vcrsrsvwhubadcn[.]info,Conficker_B_DGA,1
crsrsvwh[.]net,Conficker_B_DGA,1
rsrsvwhu[.]org,Conficker_B_DGA,1
srsvwhubadcnydeb[.]cn,Conficker_B_DGA,1
rsvwhubadcnyde[.]ws,Conficker_B_DGA,1
svwhubadcnydebqn[.]biz,Conficker_B_DGA,1
vwhubadcnydebq[.]com,Conficker_B_DGA,1
whubadcnydebqn[.]info,Conficker_B_DGA,1
hubadcnydebqnen[.]net,Conficker_B_DGA,1
ubadcnyde[.]org,Conficker_B_DGA,1
badcnydebq[.]cn,Conficker_B_DGA,1
adcnydebqnenorc[.]ws,Conficker_B_DGA,1
dcnydebqn[.]biz,Conficker_B_DGA,1
cnydebqn[.]com,Conficker_B_DGA,1
nydebqnenorczwx[.]info,Conficker_B_DGA,1
ydebqnenorcz[.]net,Conficker_B_DGA,1
debqneno[.]org,Conficker_B_DGA,1
ebqnenorczwxq[.]cn,Conficker_B_DGA,1
bqnenorczwxqb[.]ws,Conficker_B_DGA,1
qnenorczwx[.]biz,Conficker_B_DGA,1
nenorczw[.]com,Conficker_B_DGA,1
enorczwxqb[.]info,Conficker_B_DGA,1
norczwxqbylmj[.]net,Conficker_B_DGA,1
orczwxqbyl[.]org,Conficker_B_DGA,1
rczwxqby[.]cn,Conficker_B_DGA,1
czwxqbylmjejg[.]ws,Conficker_B_DGA,1
zwxqbylmjej[.]biz,Conficker_B_DGA,1
wxqbylmjejg[.]com,Conficker_B_DGA,1
xqbylmjejgvozwlg[.]info,Conficker_B_DGA,1
