ioc,signature,total_hits
qpurchmnapwfqxcz[.]biz,Conficker_B_DGA,1
purchmnapwf[.]com,Conficker_B_DGA,1
urchmnapwfqxcz[.]info,Conficker_B_DGA,1
rchmnapwf[.]net,Conficker_B_DGA,1
chmnapwfq[.]org,Conficker_B_DGA,1
hmnapwfqxczan[.]cn,Conficker_B_DGA,1
mnapwfqxczanqhgf[.]ws,Conficker_B_DGA,1
napwfqxc[.]biz,Conficker_B_DGA,1
apwfqxcz[.]com,Conficker_B_DGA,1
pwfqxczanq[.]info,Conficker_B_DGA,1
wfqxczanqhgfofm[.]net,Conficker_B_DGA,1
fqxczanqhgfofm[.]org,Conficker_B_DGA,1
qxczanqh[.]cn,Conficker_B_DGA,1
xczanqhgfo[.]ws,Conficker_B_DGA,1
czanqhgfofml[.]biz,Conficker_B_DGA,1
zanqhgfofm[.]com,Conficker_B_DGA,1
anqhgfofmlejofw[.]info,Conficker_B_DGA,1
nqhgfofm[.]net,Conficker_B_DGA,1
qhgfofmlejofwj[.]org,Conficker_B_DGA,1
hgfofmlejof[.]cn,Conficker_B_DGA,1
gfofmlejo[.]ws,Conficker_B_DGA,1
fofmlejofwjglqna[.]biz,Conficker_B_DGA,1
ofmlejofwjglqn[.]com,Conficker_B_DGA,1
fmlejofwjglq[.]info,Conficker_B_DGA,1
mlejofwj[.]net,Conficker_B_DGA,1
lejofwjglqnajsf[.]org,Conficker_B_DGA,1
ejofwjglqnajsfyt[.]cn,Conficker_B_DGA,1
jofwjglqnajsfy[.]ws,Conficker_B_DGA,1
ofwjglqnajsfytq[.]biz,Conficker_B_DGA,1
fwjglqna[.]com,Conficker_B_DGA,1
wjglqnajsf[.]info,Conficker_B_DGA,1
jglqnajs[.]net,Conficker_B_DGA,1
glqnajsf[.]org,Conficker_B_DGA,1
lqnajsfy[.]cn,Conficker_B_DGA,1
qnajsfytq[.]ws,Conficker_B_DGA,1
najsfytq[.]biz,Conficker_B_DGA,1
ajsfytqxm[.]com,Conficker_B_DGA,1
jsfytqxmpkxwli[.]info,Conficker_B_DGA,1
sfytqxmpkx[.]net,Conficker_B_DGA,1
fytqxmpkxwl[.]org,Conficker_B_DGA,1
ytqxmpkx[.]cn,Conficker_B_DGA,1
tqxmpkxwlijur[.]ws,Conficker_B_DGA,1
qxmpkxwliju[.]biz,Conficker_B_DGA,1
xmpkxwlijurqz[.]com,Conficker_B_DGA,1
mpkxwlijur[.]info,Conficker_B_DGA,1
pkxwlijurqz[.]net,Conficker_B_DGA,1
kxwlijurqzetylu[.]org,Conficker_B_DGA,1
xwlijurqzetylurg[.]cn,Conficker_B_DGA,1
wlijurqzetylu[.]ws,Conficker_B_DGA,1
lijurqzetyl[.]biz,Conficker_B_DGA,1
ijurqzety[.]com,Conficker_B_DGA,1
jurqzetylurg[.]info,Conficker_B_DGA,1
urqzetylurg[.]net,Conficker_B_DGA,1
rqzetylurgza[.]org,Conficker_B_DGA,1
qzetylur[.]cn,Conficker_B_DGA,1
zetylurgzanmvs[.]ws,Conficker_B_DGA,1
etylurgz[.]biz,Conficker_B_DGA,1
tylurgzanmv[.]com,Conficker_B_DGA,1
ylurgzanmvsner[.]info,Conficker_B_DGA,1
lurgzanmvsner[.]net,Conficker_B_DGA,1
urgzanmvsnercp[.]org,Conficker_B_DGA,1
rgzanmvs[.]cn,Conficker_B_DGA,1
gzanmvsnerc[.]ws,Conficker_B_DGA,1
zanmvsne[.]biz,Conficker_B_DGA,1
anmvsnercpgrot[.]com,Conficker_B_DGA,1
nmvsnercpgrotczg[.]info,Conficker_B_DGA,1
mvsnercp[.]net,Conficker_B_DGA,1
vsnercpg[.]org,Conficker_B_DGA,1
snercpgrotc[.]cn,Conficker_B_DGA,1
nercpgrotc[.]ws,Conficker_B_DGA,1
ercpgrotczgv[.]biz,Conficker_B_DGA,1
rcpgrotczgvelulu[.]com,Conficker_B_DGA,1
cpgrotczgveluluj[.]info,Conficker_B_DGA,1
pgrotczgveluluj[.]net,Conficker_B_DGA,1
grotczgv[.]org,Conficker_B_DGA,1
rotczgvelu[.]cn,Conficker_B_DGA,1
otczgveluluj[.]ws,Conficker_B_DGA,1
tczgvelul[.]biz,Conficker_B_DGA,1
czgvelulujudebu[.]com,Conficker_B_DGA,1
