ioc,signature,total_hits
rkbexovkbixider[.]biz,Conficker_B_DGA,1
kbexovkbixid[.]com,Conficker_B_DGA,1
bexovkbixidergxi[.]info,Conficker_B_DGA,1
exovkbixidergx[.]net,Conficker_B_DGA,1
xovkbixidergx[.]org,Conficker_B_DGA,1
ovkbixidergxi[.]cn,Conficker_B_DGA,1
vkbixiderg[.]ws,Conficker_B_DGA,1
kbixiderg[.]biz,Conficker_B_DGA,1
bixidergxiti[.]com,Conficker_B_DGA,1
ixidergxitihkz[.]info,Conficker_B_DGA,1
xidergxitihk[.]net,Conficker_B_DGA,1
idergxitihkz[.]org,Conficker_B_DGA,1
dergxitihk[.]cn,Conficker_B_DGA,1
ergxitihkzavcdg[.]ws,Conficker_B_DGA,1
rgxitihk[.]biz,Conficker_B_DGA,1
gxitihkza[.]com,Conficker_B_DGA,1
xitihkzavc[.]info,Conficker_B_DGA,1
itihkzavcdgdmjkj[.]net,Conficker_B_DGA,1
tihkzavcdgdmjkj[.]org,Conficker_B_DGA,1
ihkzavcdgdmj[.]cn,Conficker_B_DGA,1
hkzavcdgdmj[.]ws,Conficker_B_DGA,1
kzavcdgdm[.]biz,Conficker_B_DGA,1
zavcdgdmjkj[.]com,Conficker_B_DGA,1
avcdgdmj[.]info,Conficker_B_DGA,1
vcdgdmjkjcjwf[.]net,Conficker_B_DGA,1
cdgdmjkjcjwfo[.]org,Conficker_B_DGA,1
dgdmjkjcjwf[.]cn,Conficker_B_DGA,1
gdmjkjcjwf[.]ws,Conficker_B_DGA,1
dmjkjcjwfoxyfkb[.]biz,Conficker_B_DGA,1
mjkjcjwfoxyfkbu[.]com,Conficker_B_DGA,1
jkjcjwfoxyfkbu[.]info,Conficker_B_DGA,1
kjcjwfox[.]net,Conficker_B_DGA,1
jcjwfoxy[.]org,Conficker_B_DGA,1
cjwfoxyfkbuhwn[.]cn,Conficker_B_DGA,1
jwfoxyfkbuhwnsx[.]ws,Conficker_B_DGA,1
wfoxyfkbuhwns[.]biz,Conficker_B_DGA,1
foxyfkbu[.]com,Conficker_B_DGA,1
oxyfkbuhwnsx[.]info,Conficker_B_DGA,1
xyfkbuhw[.]net,Conficker_B_DGA,1
yfkbuhwnsxkjadcn[.]org,Conficker_B_DGA,1
fkbuhwnsxk[.]cn,Conficker_B_DGA,1
kbuhwnsxkjadc[.]ws,Conficker_B_DGA,1
buhwnsxkjadcnq[.]biz,Conficker_B_DGA,1
uhwnsxkjadcnq[.]com,Conficker_B_DGA,1
hwnsxkjadcn[.]info,Conficker_B_DGA,1
wnsxkjad[.]net,Conficker_B_DGA,1
nsxkjadcnq[.]org,Conficker_B_DGA,1
sxkjadcnqjuxajg[.]cn,Conficker_B_DGA,1
xkjadcnqjuxajg[.]ws,Conficker_B_DGA,1
kjadcnqjuxajgxw[.]biz,Conficker_B_DGA,1
jadcnqjuxajgx[.]com,Conficker_B_DGA,1
adcnqjuxaj[.]info,Conficker_B_DGA,1
dcnqjuxajg[.]net,Conficker_B_DGA,1
cnqjuxajg[.]org,Conficker_B_DGA,1
nqjuxajgxwfcxs[.]cn,Conficker_B_DGA,1
qjuxajgxwf[.]ws,Conficker_B_DGA,1
juxajgxwfcxslsj[.]biz,Conficker_B_DGA,1
uxajgxwfc[.]com,Conficker_B_DGA,1
xajgxwfcxsls[.]info,Conficker_B_DGA,1
ajgxwfcxslsjmt[.]net,Conficker_B_DGA,1
jgxwfcxsl[.]org,Conficker_B_DGA,1
gxwfcxsls[.]cn,Conficker_B_DGA,1
xwfcxslsjmtuj[.]ws,Conficker_B_DGA,1
wfcxslsjmtuj[.]biz,Conficker_B_DGA,1
fcxslsjmtujktef[.]com,Conficker_B_DGA,1
cxslsjmt[.]info,Conficker_B_DGA,1
xslsjmtujktef[.]net,Conficker_B_DGA,1
slsjmtujk[.]org,Conficker_B_DGA,1
lsjmtujktefsn[.]cn,Conficker_B_DGA,1
sjmtujkte[.]ws,Conficker_B_DGA,1
jmtujktefsnujyho[.]biz,Conficker_B_DGA,1
mtujktefsn[.]com,Conficker_B_DGA,1
tujktefsnujyhoja[.]info,Conficker_B_DGA,1
ujktefsnujy[.]net,Conficker_B_DGA,1
jktefsnujyhojadu[.]org,Conficker_B_DGA,1
ktefsnujyhojad[.]cn,Conficker_B_DGA,1
tefsnujyhojaduj[.]ws,Conficker_B_DGA,1
efsnujyhojad[.]biz,Conficker_B_DGA,1
fsnujyhojadujyb[.]com,Conficker_B_DGA,1
snujyhojadujyb[.]info,Conficker_B_DGA,1
nujyhoja[.]net,Conficker_B_DGA,1
ujyhojadujyb[.]org,Conficker_B_DGA,1
jyhojadujy[.]cn,Conficker_B_DGA,1
yhojadujyb[.]ws,Conficker_B_DGA,1
hojadujybuzil[.]biz,Conficker_B_DGA,1
ojadujyb[.]com,Conficker_B_DGA,1
jadujybu[.]info,Conficker_B_DGA,1
adujybuzil[.]net,Conficker_B_DGA,1
dujybuzilqxkhgds[.]org,Conficker_B_DGA,1
ujybuzilqxkhgd[.]cn,Conficker_B_DGA,1
jybuzilqx[.]ws,Conficker_B_DGA,1
ybuzilqxkhgdstef[.]biz,Conficker_B_DGA,1
buzilqxkh[.]com,Conficker_B_DGA,1
uzilqxkhgdstefkd[.]info,Conficker_B_DGA,1
zilqxkhgds[.]net,Conficker_B_DGA,1
ilqxkhgdstefkd[.]org,Conficker_B_DGA,1
lqxkhgdst[.]cn,Conficker_B_DGA,1
qxkhgdstefkdqt[.]ws,Conficker_B_DGA,1
xkhgdstefkdqtgf[.]biz,Conficker_B_DGA,1
khgdstef[.]com,Conficker_B_DGA,1
hgdstefkdqtgfits[.]info,Conficker_B_DGA,1
gdstefkdqtgf[.]net,Conficker_B_DGA,1
dstefkdqt[.]org,Conficker_B_DGA,1
stefkdqtgfi[.]cn,Conficker_B_DGA,1
tefkdqtgfitsxo[.]ws,Conficker_B_DGA,1
efkdqtgfi[.]biz,Conficker_B_DGA,1
fkdqtgfitsxopy[.]com,Conficker_B_DGA,1
kdqtgfit[.]info,Conficker_B_DGA,1
dqtgfitsxop[.]net,Conficker_B_DGA,1
qtgfitsxopy[.]org,Conficker_B_DGA,1
tgfitsxopyti[.]cn,Conficker_B_DGA,1
gfitsxopyti[.]ws,Conficker_B_DGA,1
fitsxopytiv[.]biz,Conficker_B_DGA,1
itsxopytivadm[.]com,Conficker_B_DGA,1
tsxopytivadm[.]info,Conficker_B_DGA,1
sxopytiv[.]net,Conficker_B_DGA,1
xopytivadmrujwrc[.]org,Conficker_B_DGA,1
opytivadmrujwr[.]cn,Conficker_B_DGA,1
pytivadmru[.]ws,Conficker_B_DGA,1
ytivadmruj[.]biz,Conficker_B_DGA,1
tivadmrujwrczqx[.]com,Conficker_B_DGA,1
ivadmrujwrc[.]info,Conficker_B_DGA,1
vadmrujwrczqxsz[.]net,Conficker_B_DGA,1
admrujwr[.]org,Conficker_B_DGA,1
dmrujwrczqx[.]cn,Conficker_B_DGA,1
mrujwrczqx[.]ws,Conficker_B_DGA,1
rujwrczqxszcfg[.]biz,Conficker_B_DGA,1
ujwrczqx[.]com,Conficker_B_DGA,1
jwrczqxszcfgl[.]info,Conficker_B_DGA,1
wrczqxszcfglwlil[.]net,Conficker_B_DGA,1
rczqxszcfg[.]org,Conficker_B_DGA,1
czqxszcfg[.]cn,Conficker_B_DGA,1
zqxszcfglwlil[.]ws,Conficker_B_DGA,1
qxszcfglwlil[.]biz,Conficker_B_DGA,1
xszcfglwlilapg[.]com,Conficker_B_DGA,1
szcfglwl[.]info,Conficker_B_DGA,1
zcfglwlilapg[.]net,Conficker_B_DGA,1
cfglwlila[.]org,Conficker_B_DGA,1
fglwlila[.]cn,Conficker_B_DGA,1
glwlilapgtct[.]ws,Conficker_B_DGA,1
lwlilapgtct[.]biz,Conficker_B_DGA,1
wlilapgtctg[.]com,Conficker_B_DGA,1
lilapgtctgx[.]info,Conficker_B_DGA,1
ilapgtctgxq[.]net,Conficker_B_DGA,1
lapgtctgxqtkn[.]org,Conficker_B_DGA,1
apgtctgxqtknmpqz[.]cn,Conficker_B_DGA,1
pgtctgxqtknmp[.]ws,Conficker_B_DGA,1
gtctgxqtknm[.]biz,Conficker_B_DGA,1
tctgxqtkn[.]com,Conficker_B_DGA,1
ctgxqtknmpqzirg[.]info,Conficker_B_DGA,1
tgxqtknm[.]net,Conficker_B_DGA,1
gxqtknmpqzirgbql[.]org,Conficker_B_DGA,1
xqtknmpqzirgbqlw[.]cn,Conficker_B_DGA,1
qtknmpqzi[.]ws,Conficker_B_DGA,1
tknmpqzirgbqlwpw[.]biz,Conficker_B_DGA,1
knmpqzirg[.]com,Conficker_B_DGA,1
nmpqzirgbq[.]info,Conficker_B_DGA,1
mpqzirgbqlwpwdud[.]net,Conficker_B_DGA,1
pqzirgbql[.]org,Conficker_B_DGA,1
qzirgbql[.]cn,Conficker_B_DGA,1
zirgbqlwpw[.]ws,Conficker_B_DGA,1
irgbqlwpwdudylkp[.]biz,Conficker_B_DGA,1
rgbqlwpwdudyl[.]com,Conficker_B_DGA,1
gbqlwpwdud[.]info,Conficker_B_DGA,1
bqlwpwdudylk[.]net,Conficker_B_DGA,1
qlwpwdudylkpelc[.]org,Conficker_B_DGA,1
lwpwdudylk[.]cn,Conficker_B_DGA,1
wpwdudylkpelcn[.]ws,Conficker_B_DGA,1
pwdudylkpelcnexs[.]biz,Conficker_B_DGA,1
wdudylkpelcne[.]com,Conficker_B_DGA,1
dudylkpelcnexs[.]info,Conficker_B_DGA,1
udylkpelcnexszwr[.]net,Conficker_B_DGA,1
dylkpelcne[.]org,Conficker_B_DGA,1
ylkpelcnexsz[.]cn,Conficker_B_DGA,1
lkpelcnexszwrw[.]ws,Conficker_B_DGA,1
kpelcnexszwrw[.]biz,Conficker_B_DGA,1
pelcnexs[.]com,Conficker_B_DGA,1
elcnexszwrwnan[.]info,Conficker_B_DGA,1
lcnexszwrwnanwng[.]net,Conficker_B_DGA,1
cnexszwr[.]org,Conficker_B_DGA,1
nexszwrwnanwn[.]cn,Conficker_B_DGA,1
exszwrwnanwnglop[.]ws,Conficker_B_DGA,1
xszwrwnanwngl[.]biz,Conficker_B_DGA,1
szwrwnanwn[.]com,Conficker_B_DGA,1
zwrwnanwnglops[.]info,Conficker_B_DGA,1
wrwnanwng[.]net,Conficker_B_DGA,1
rwnanwnglo[.]org,Conficker_B_DGA,1
wnanwnglopsx[.]cn,Conficker_B_DGA,1
nanwnglopsxkz[.]ws,Conficker_B_DGA,1
anwnglops[.]biz,Conficker_B_DGA,1
nwnglopsx[.]com,Conficker_B_DGA,1
wnglopsxkzuvob[.]info,Conficker_B_DGA,1
nglopsxkzu[.]net,Conficker_B_DGA,1
glopsxkzuvob[.]org,Conficker_B_DGA,1
lopsxkzuvobs[.]cn,Conficker_B_DGA,1
opsxkzuvobs[.]ws,Conficker_B_DGA,1
psxkzuvob[.]biz,Conficker_B_DGA,1
sxkzuvobsf[.]com,Conficker_B_DGA,1
xkzuvobsfqtghcdm[.]info,Conficker_B_DGA,1
kzuvobsfqtghc[.]net,Conficker_B_DGA,1
zuvobsfq[.]org,Conficker_B_DGA,1
uvobsfqtg[.]cn,Conficker_B_DGA,1
vobsfqtghcdm[.]ws,Conficker_B_DGA,1
obsfqtghcdm[.]biz,Conficker_B_DGA,1
bsfqtghcdmfeps[.]com,Conficker_B_DGA,1
sfqtghcdm[.]info,Conficker_B_DGA,1
fqtghcdmfepshmxq[.]net,Conficker_B_DGA,1
qtghcdmfepshmxqr[.]org,Conficker_B_DGA,1
tghcdmfepshmxq[.]cn,Conficker_B_DGA,1
ghcdmfeps[.]ws,Conficker_B_DGA,1
hcdmfepshmxq[.]biz,Conficker_B_DGA,1
cdmfepshmxqretq[.]com,Conficker_B_DGA,1
dmfepshmxqretqro[.]info,Conficker_B_DGA,1
mfepshmxqretq[.]net,Conficker_B_DGA,1
fepshmxqretqr[.]org,Conficker_B_DGA,1
epshmxqretqrovsn[.]cn,Conficker_B_DGA,1
pshmxqret[.]ws,Conficker_B_DGA,1
shmxqretqrovsneb[.]biz,Conficker_B_DGA,1
hmxqretqrovsnebm[.]com,Conficker_B_DGA,1
mxqretqrov[.]info,Conficker_B_DGA,1
xqretqrovsneb[.]net,Conficker_B_DGA,1
qretqrovsneb[.]org,Conficker_B_DGA,1
retqrovsnebmdmf[.]cn,Conficker_B_DGA,1
etqrovsnebmdm[.]ws,Conficker_B_DGA,1
tqrovsnebmd[.]biz,Conficker_B_DGA,1
qrovsnebmdmfyri[.]com,Conficker_B_DGA,1
rovsnebmdm[.]info,Conficker_B_DGA,1
ovsnebmdmfy[.]net,Conficker_B_DGA,1
vsnebmdmfyrifix[.]org,Conficker_B_DGA,1
snebmdmfyrifix[.]cn,Conficker_B_DGA,1
nebmdmfyr[.]ws,Conficker_B_DGA,1
ebmdmfyrifixa[.]biz,Conficker_B_DGA,1
bmdmfyrifixads[.]com,Conficker_B_DGA,1
mdmfyrif[.]info,Conficker_B_DGA,1
dmfyrifixa[.]net,Conficker_B_DGA,1
mfyrifixad[.]org,Conficker_B_DGA,1
fyrifixadsbo[.]cn,Conficker_B_DGA,1
yrifixad[.]ws,Conficker_B_DGA,1
rifixadsbo[.]biz,Conficker_B_DGA,1
ifixadsbobmjodc[.]com,Conficker_B_DGA,1
fixadsbobmjodcdg[.]info,Conficker_B_DGA,1
ixadsbob[.]net,Conficker_B_DGA,1
