ioc,signature,total_hits
dkfyjsjmtgxen[.]biz,Conficker_B_DGA,1
kfyjsjmtgxenw[.]com,Conficker_B_DGA,1
fyjsjmtgxenwfi[.]info,Conficker_B_DGA,1
yjsjmtgxenwf[.]net,Conficker_B_DGA,1
jsjmtgxenw[.]org,Conficker_B_DGA,1
sjmtgxenwfi[.]cn,Conficker_B_DGA,1
jmtgxenwfiben[.]ws,Conficker_B_DGA,1
mtgxenwf[.]biz,Conficker_B_DGA,1
tgxenwfibenufur[.]com,Conficker_B_DGA,1
gxenwfibenuf[.]info,Conficker_B_DGA,1
xenwfibe[.]net,Conficker_B_DGA,1
enwfiben[.]org,Conficker_B_DGA,1
nwfibenufurat[.]cn,Conficker_B_DGA,1
wfibenufuratqh[.]ws,Conficker_B_DGA,1
fibenufuratqhgfa[.]biz,Conficker_B_DGA,1
ibenufuratqhgf[.]com,Conficker_B_DGA,1
benufuratqhgfaxm[.]info,Conficker_B_DGA,1
enufuratqhgfaxm[.]net,Conficker_B_DGA,1
nufuratqhgfax[.]org,Conficker_B_DGA,1
ufuratqhgfaxmr[.]cn,Conficker_B_DGA,1
furatqhgfaxmrq[.]ws,Conficker_B_DGA,1
uratqhgfaxmrqfcl[.]biz,Conficker_B_DGA,1
ratqhgfax[.]com,Conficker_B_DGA,1
atqhgfaxmrqfc[.]info,Conficker_B_DGA,1
tqhgfaxmrqfclgn[.]net,Conficker_B_DGA,1
qhgfaxmrqfclgnu[.]org,Conficker_B_DGA,1
hgfaxmrqfc[.]cn,Conficker_B_DGA,1
gfaxmrqfclgnur[.]ws,Conficker_B_DGA,1
faxmrqfclgn[.]biz,Conficker_B_DGA,1
axmrqfclgnur[.]com,Conficker_B_DGA,1
xmrqfclg[.]info,Conficker_B_DGA,1
mrqfclgnurm[.]net,Conficker_B_DGA,1
rqfclgnurmdqjoxo[.]org,Conficker_B_DGA,1
qfclgnurmdqjo[.]cn,Conficker_B_DGA,1
fclgnurmd[.]ws,Conficker_B_DGA,1
clgnurmdqj[.]biz,Conficker_B_DGA,1
lgnurmdqjoxor[.]com,Conficker_B_DGA,1
gnurmdqjo[.]info,Conficker_B_DGA,1
nurmdqjox[.]net,Conficker_B_DGA,1
urmdqjoxo[.]org,Conficker_B_DGA,1
rmdqjoxora[.]cn,Conficker_B_DGA,1
mdqjoxora[.]ws,Conficker_B_DGA,1
dqjoxoranehens[.]biz,Conficker_B_DGA,1
qjoxoraneh[.]com,Conficker_B_DGA,1
joxoranehensv[.]info,Conficker_B_DGA,1
oxoranehens[.]net,Conficker_B_DGA,1
xoranehen[.]org,Conficker_B_DGA,1
oranehensvkzkza[.]cn,Conficker_B_DGA,1
ranehensvkzk[.]ws,Conficker_B_DGA,1
anehensvkzkz[.]biz,Conficker_B_DGA,1
nehensvkzkza[.]com,Conficker_B_DGA,1
ehensvkzkzahg[.]info,Conficker_B_DGA,1
hensvkzkza[.]net,Conficker_B_DGA,1
ensvkzkzahg[.]org,Conficker_B_DGA,1
nsvkzkzahgtc[.]cn,Conficker_B_DGA,1
svkzkzahgtclgncj[.]ws,Conficker_B_DGA,1
vkzkzahgtclgnc[.]biz,Conficker_B_DGA,1
kzkzahgt[.]com,Conficker_B_DGA,1
zkzahgtclgnc[.]info,Conficker_B_DGA,1
kzahgtclgncjy[.]net,Conficker_B_DGA,1
zahgtclgnc[.]org,Conficker_B_DGA,1
ahgtclgn[.]cn,Conficker_B_DGA,1
hgtclgnc[.]ws,Conficker_B_DGA,1
gtclgncj[.]biz,Conficker_B_DGA,1
tclgncjybabez[.]com,Conficker_B_DGA,1
clgncjybabez[.]info,Conficker_B_DGA,1
lgncjybabezkrody[.]net,Conficker_B_DGA,1
gncjybabezkr[.]org,Conficker_B_DGA,1
ncjybabezkrodypu[.]cn,Conficker_B_DGA,1
cjybabezkrodyp[.]ws,Conficker_B_DGA,1
jybabezkro[.]biz,Conficker_B_DGA,1
ybabezkrodypu[.]com,Conficker_B_DGA,1
babezkrodypung[.]info,Conficker_B_DGA,1
abezkrodyp[.]net,Conficker_B_DGA,1
bezkrodypungj[.]org,Conficker_B_DGA,1
ezkrodypungjsbat[.]cn,Conficker_B_DGA,1
zkrodypungjsbato[.]ws,Conficker_B_DGA,1
krodypun[.]biz,Conficker_B_DGA,1
rodypungjsbatop[.]com,Conficker_B_DGA,1
odypungjsbatopit[.]info,Conficker_B_DGA,1
dypungjsbato[.]net,Conficker_B_DGA,1
ypungjsb[.]org,Conficker_B_DGA,1
pungjsbatopitil[.]cn,Conficker_B_DGA,1
ungjsbat[.]ws,Conficker_B_DGA,1
ngjsbatopitilihw[.]biz,Conficker_B_DGA,1
gjsbatopiti[.]com,Conficker_B_DGA,1
jsbatopiti[.]info,Conficker_B_DGA,1
sbatopitili[.]net,Conficker_B_DGA,1
batopitilih[.]org,Conficker_B_DGA,1
atopitilihw[.]cn,Conficker_B_DGA,1
topitilihwdafmd[.]ws,Conficker_B_DGA,1
opitilih[.]biz,Conficker_B_DGA,1
pitilihwdafm[.]com,Conficker_B_DGA,1
itilihwdaf[.]info,Conficker_B_DGA,1
tilihwdafmdu[.]net,Conficker_B_DGA,1
ilihwdafmdu[.]org,Conficker_B_DGA,1
lihwdafmdu[.]cn,Conficker_B_DGA,1
ihwdafmdu[.]ws,Conficker_B_DGA,1
hwdafmdufqvo[.]biz,Conficker_B_DGA,1
wdafmdufq[.]com,Conficker_B_DGA,1
dafmdufqvodqb[.]info,Conficker_B_DGA,1
afmdufqvodqbqzy[.]net,Conficker_B_DGA,1
fmdufqvodqbqz[.]org,Conficker_B_DGA,1
mdufqvodqbq[.]cn,Conficker_B_DGA,1
dufqvodq[.]ws,Conficker_B_DGA,1
ufqvodqbq[.]biz,Conficker_B_DGA,1
fqvodqbqzyjcjkvg[.]com,Conficker_B_DGA,1
qvodqbqz[.]info,Conficker_B_DGA,1
vodqbqzyjcjkvghi[.]net,Conficker_B_DGA,1
odqbqzyjcj[.]org,Conficker_B_DGA,1
dqbqzyjcjkvg[.]cn,Conficker_B_DGA,1
qbqzyjcjkv[.]ws,Conficker_B_DGA,1
bqzyjcjkvghixgp[.]biz,Conficker_B_DGA,1
qzyjcjkvghixgpy[.]com,Conficker_B_DGA,1
zyjcjkvghixgp[.]info,Conficker_B_DGA,1
yjcjkvghixgpyv[.]net,Conficker_B_DGA,1
jcjkvghix[.]org,Conficker_B_DGA,1
cjkvghixgp[.]cn,Conficker_B_DGA,1
jkvghixgpyvc[.]ws,Conficker_B_DGA,1
kvghixgpyvctsxqf[.]biz,Conficker_B_DGA,1
vghixgpy[.]com,Conficker_B_DGA,1
ghixgpyvct[.]info,Conficker_B_DGA,1
hixgpyvctsx[.]net,Conficker_B_DGA,1
ixgpyvctsx[.]org,Conficker_B_DGA,1
xgpyvctsxq[.]cn,Conficker_B_DGA,1
gpyvctsxqfa[.]ws,Conficker_B_DGA,1
pyvctsxqf[.]biz,Conficker_B_DGA,1
yvctsxqfafcv[.]com,Conficker_B_DGA,1
vctsxqfafcvw[.]info,Conficker_B_DGA,1
ctsxqfafcvwbe[.]net,Conficker_B_DGA,1
tsxqfafcvwbef[.]org,Conficker_B_DGA,1
