ioc,signature,total_hits
qhsjazynmfsti[.]biz,Conficker_B_DGA,1
hsjazynmfsti[.]com,Conficker_B_DGA,1
sjazynmfstibyp[.]info,Conficker_B_DGA,1
jazynmfstibypmjk[.]net,Conficker_B_DGA,1
azynmfstib[.]org,Conficker_B_DGA,1
zynmfstibypmjk[.]cn,Conficker_B_DGA,1
ynmfstibypmjknkz[.]ws,Conficker_B_DGA,1
nmfstibyp[.]biz,Conficker_B_DGA,1
mfstibypmjknk[.]com,Conficker_B_DGA,1
fstibypmjkn[.]info,Conficker_B_DGA,1
stibypmjknk[.]net,Conficker_B_DGA,1
tibypmjknkzm[.]org,Conficker_B_DGA,1
ibypmjknk[.]cn,Conficker_B_DGA,1
bypmjknkzmtqpej[.]ws,Conficker_B_DGA,1
ypmjknkzmtqpe[.]biz,Conficker_B_DGA,1
pmjknkzm[.]com,Conficker_B_DGA,1
mjknkzmtqpejkx[.]info,Conficker_B_DGA,1
jknkzmtqpe[.]net,Conficker_B_DGA,1
knkzmtqpe[.]org,Conficker_B_DGA,1
nkzmtqpejkx[.]cn,Conficker_B_DGA,1
kzmtqpejkxaled[.]ws,Conficker_B_DGA,1
zmtqpejkxaled[.]biz,Conficker_B_DGA,1
mtqpejkxa[.]com,Conficker_B_DGA,1
tqpejkxaledq[.]info,Conficker_B_DGA,1
qpejkxale[.]net,Conficker_B_DGA,1
pejkxaled[.]org,Conficker_B_DGA,1
ejkxaledqta[.]cn,Conficker_B_DGA,1
jkxaledq[.]ws,Conficker_B_DGA,1
kxaledqta[.]biz,Conficker_B_DGA,1
xaledqta[.]com,Conficker_B_DGA,1
aledqtaty[.]info,Conficker_B_DGA,1
ledqtatyt[.]net,Conficker_B_DGA,1
edqtatytupel[.]org,Conficker_B_DGA,1
dqtatytup[.]cn,Conficker_B_DGA,1
qtatytup[.]ws,Conficker_B_DGA,1
tatytupeliz[.]biz,Conficker_B_DGA,1
atytupelizetors[.]com,Conficker_B_DGA,1
tytupelizetorspg[.]info,Conficker_B_DGA,1
ytupelizetorspg[.]net,Conficker_B_DGA,1
tupelizetorspgtw[.]org,Conficker_B_DGA,1
upelizeto[.]cn,Conficker_B_DGA,1
pelizetorspgtwp[.]ws,Conficker_B_DGA,1
elizetorspg[.]biz,Conficker_B_DGA,1
lizetorspgtwpgfg[.]com,Conficker_B_DGA,1
izetorspgtwpgf[.]info,Conficker_B_DGA,1
zetorspgtwp[.]net,Conficker_B_DGA,1
etorspgt[.]org,Conficker_B_DGA,1
torspgtwpgfglg[.]cn,Conficker_B_DGA,1
orspgtwp[.]ws,Conficker_B_DGA,1
rspgtwpgfglg[.]biz,Conficker_B_DGA,1
spgtwpgfglgdkr[.]com,Conficker_B_DGA,1
pgtwpgfglgdkrsb[.]info,Conficker_B_DGA,1
gtwpgfglg[.]net,Conficker_B_DGA,1
twpgfglgdkrsbq[.]org,Conficker_B_DGA,1
wpgfglgdkrsbqnu[.]cn,Conficker_B_DGA,1
pgfglgdkrsbqnuh[.]ws,Conficker_B_DGA,1
gfglgdkrsb[.]biz,Conficker_B_DGA,1
fglgdkrsbqnuhy[.]com,Conficker_B_DGA,1
glgdkrsb[.]info,Conficker_B_DGA,1
lgdkrsbqn[.]net,Conficker_B_DGA,1
gdkrsbqnuh[.]org,Conficker_B_DGA,1
dkrsbqnuhyvslw[.]cn,Conficker_B_DGA,1
krsbqnuh[.]ws,Conficker_B_DGA,1
rsbqnuhyvslwfqh[.]biz,Conficker_B_DGA,1
sbqnuhyvslwfq[.]com,Conficker_B_DGA,1
bqnuhyvslwfq[.]info,Conficker_B_DGA,1
qnuhyvslwfqhqpm[.]net,Conficker_B_DGA,1
nuhyvslwf[.]org,Conficker_B_DGA,1
uhyvslwfqh[.]cn,Conficker_B_DGA,1
hyvslwfqhqpmns[.]ws,Conficker_B_DGA,1
yvslwfqhqp[.]biz,Conficker_B_DGA,1
vslwfqhqpmnsfij[.]com,Conficker_B_DGA,1
slwfqhqpm[.]info,Conficker_B_DGA,1
lwfqhqpmns[.]net,Conficker_B_DGA,1
wfqhqpmnsfijmn[.]org,Conficker_B_DGA,1
fqhqpmnsfijmn[.]cn,Conficker_B_DGA,1
qhqpmnsfijmnmz[.]ws,Conficker_B_DGA,1
hqpmnsfijm[.]biz,Conficker_B_DGA,1
qpmnsfijmnmzqvy[.]com,Conficker_B_DGA,1
pmnsfijmnmzqvy[.]info,Conficker_B_DGA,1
mnsfijmnmzqvyfw[.]net,Conficker_B_DGA,1
