ioc,signature,total_hits
mfqfkxqpc[.]biz,Conficker_B_DGA,1
fqfkxqpczifmpyv[.]com,Conficker_B_DGA,1
qfkxqpczifmp[.]info,Conficker_B_DGA,1
fkxqpczifmpyv[.]net,Conficker_B_DGA,1
kxqpczifmpyv[.]org,Conficker_B_DGA,1
xqpczifmpy[.]cn,Conficker_B_DGA,1
qpczifmpyvaxej[.]ws,Conficker_B_DGA,1
pczifmpyvaxejs[.]biz,Conficker_B_DGA,1
czifmpyvaxejsf[.]com,Conficker_B_DGA,1
zifmpyvaxejsfqh[.]info,Conficker_B_DGA,1
ifmpyvaxejsf[.]net,Conficker_B_DGA,1
fmpyvaxejs[.]org,Conficker_B_DGA,1
mpyvaxej[.]cn,Conficker_B_DGA,1
pyvaxejsfqhwf[.]ws,Conficker_B_DGA,1
yvaxejsfqhwf[.]biz,Conficker_B_DGA,1
vaxejsfqhwfe[.]com,Conficker_B_DGA,1
axejsfqh[.]info,Conficker_B_DGA,1
xejsfqhwfexszep[.]net,Conficker_B_DGA,1
ejsfqhwfexszep[.]org,Conficker_B_DGA,1
jsfqhwfexszepqtc[.]cn,Conficker_B_DGA,1
sfqhwfexszep[.]ws,Conficker_B_DGA,1
fqhwfexs[.]biz,Conficker_B_DGA,1
qhwfexszepqt[.]com,Conficker_B_DGA,1
hwfexszepqt[.]info,Conficker_B_DGA,1
wfexszepqtcv[.]net,Conficker_B_DGA,1
fexszepqtcvqvk[.]org,Conficker_B_DGA,1
exszepqtc[.]cn,Conficker_B_DGA,1
xszepqtcvqvkjef[.]ws,Conficker_B_DGA,1
szepqtcvq[.]biz,Conficker_B_DGA,1
zepqtcvqv[.]com,Conficker_B_DGA,1
epqtcvqvkjefkvob[.]info,Conficker_B_DGA,1
pqtcvqvkjefkvo[.]net,Conficker_B_DGA,1
qtcvqvkjefkv[.]org,Conficker_B_DGA,1
tcvqvkjefkvobuh[.]cn,Conficker_B_DGA,1
cvqvkjefkvobuh[.]ws,Conficker_B_DGA,1
vqvkjefkvobuhsns[.]biz,Conficker_B_DGA,1
qvkjefkvob[.]com,Conficker_B_DGA,1
vkjefkvobuhs[.]info,Conficker_B_DGA,1
kjefkvob[.]net,Conficker_B_DGA,1
jefkvobu[.]org,Conficker_B_DGA,1
efkvobuhsnsbqlgj[.]cn,Conficker_B_DGA,1
fkvobuhsnsbqlgje[.]ws,Conficker_B_DGA,1
kvobuhsnsbqlgj[.]biz,Conficker_B_DGA,1
vobuhsnsbq[.]com,Conficker_B_DGA,1
obuhsnsbqlgje[.]info,Conficker_B_DGA,1
buhsnsbq[.]net,Conficker_B_DGA,1
uhsnsbqlgjebypc[.]org,Conficker_B_DGA,1
hsnsbqlgjebypcl[.]cn,Conficker_B_DGA,1
snsbqlgjebypc[.]ws,Conficker_B_DGA,1
nsbqlgjeby[.]biz,Conficker_B_DGA,1
sbqlgjebypcl[.]com,Conficker_B_DGA,1
bqlgjebypcl[.]info,Conficker_B_DGA,1
qlgjebypc[.]net,Conficker_B_DGA,1
lgjebypclot[.]org,Conficker_B_DGA,1
