ioc,signature,total_hits
fqtcvudony[.]biz,Conficker_B_DGA,1
qtcvudonyzmvsjy[.]com,Conficker_B_DGA,1
tcvudonyzmvs[.]info,Conficker_B_DGA,1
cvudonyzmvsjy[.]net,Conficker_B_DGA,1
vudonyzmvsjytg[.]org,Conficker_B_DGA,1
udonyzmv[.]cn,Conficker_B_DGA,1
donyzmvsjytgdif[.]ws,Conficker_B_DGA,1
onyzmvsjytgd[.]biz,Conficker_B_DGA,1
nyzmvsjytgdifkd[.]com,Conficker_B_DGA,1
yzmvsjytgdifkdit[.]info,Conficker_B_DGA,1
zmvsjytgdi[.]net,Conficker_B_DGA,1
mvsjytgdi[.]org,Conficker_B_DGA,1
vsjytgdifkditmh[.]cn,Conficker_B_DGA,1
sjytgdifkdit[.]ws,Conficker_B_DGA,1
jytgdifkditmh[.]biz,Conficker_B_DGA,1
ytgdifkditmhe[.]com,Conficker_B_DGA,1
tgdifkditmhehe[.]info,Conficker_B_DGA,1
gdifkditmhehevwd[.]net,Conficker_B_DGA,1
difkditmheh[.]org,Conficker_B_DGA,1
ifkditmhehevwd[.]cn,Conficker_B_DGA,1
fkditmhehevw[.]ws,Conficker_B_DGA,1
kditmhehevw[.]biz,Conficker_B_DGA,1
ditmhehevwdsdmlm[.]com,Conficker_B_DGA,1
itmhehevwdsdmlm[.]info,Conficker_B_DGA,1
tmhehevw[.]net,Conficker_B_DGA,1
mhehevwdsdmlmzcr[.]org,Conficker_B_DGA,1
hehevwdsdm[.]cn,Conficker_B_DGA,1
ehevwdsd[.]ws,Conficker_B_DGA,1
hevwdsdmlmzcrmlu[.]biz,Conficker_B_DGA,1
evwdsdmlmzcr[.]com,Conficker_B_DGA,1
vwdsdmlmzcrml[.]info,Conficker_B_DGA,1
wdsdmlmzcrmlulu[.]net,Conficker_B_DGA,1
dsdmlmzcrmlulupq[.]org,Conficker_B_DGA,1
sdmlmzcrml[.]cn,Conficker_B_DGA,1
dmlmzcrmlulupqxk[.]ws,Conficker_B_DGA,1
mlmzcrmlulupqxk[.]biz,Conficker_B_DGA,1
lmzcrmlulu[.]com,Conficker_B_DGA,1
mzcrmlul[.]info,Conficker_B_DGA,1
zcrmlulupqxkv[.]net,Conficker_B_DGA,1
crmlulupq[.]org,Conficker_B_DGA,1
rmlulupqxkvk[.]cn,Conficker_B_DGA,1
mlulupqxkv[.]ws,Conficker_B_DGA,1
lulupqxkvkzqxkjg[.]biz,Conficker_B_DGA,1
ulupqxkvkzq[.]com,Conficker_B_DGA,1
lupqxkvkzqxkj[.]info,Conficker_B_DGA,1
upqxkvkzqxk[.]net,Conficker_B_DGA,1
pqxkvkzqxk[.]org,Conficker_B_DGA,1
qxkvkzqxkjgxiv[.]cn,Conficker_B_DGA,1
xkvkzqxkjg[.]ws,Conficker_B_DGA,1
kvkzqxkjgxivuf[.]biz,Conficker_B_DGA,1
vkzqxkjgxivufk[.]com,Conficker_B_DGA,1
kzqxkjgxivufkvgh[.]info,Conficker_B_DGA,1
zqxkjgxivufkvgh[.]net,Conficker_B_DGA,1
qxkjgxivufkv[.]org,Conficker_B_DGA,1
xkjgxivufkvgh[.]cn,Conficker_B_DGA,1
kjgxivufkvg[.]ws,Conficker_B_DGA,1
jgxivufkvghmz[.]biz,Conficker_B_DGA,1
gxivufkvg[.]com,Conficker_B_DGA,1
xivufkvghmzsx[.]info,Conficker_B_DGA,1
ivufkvghmzsxw[.]net,Conficker_B_DGA,1
vufkvghmzsxwtc[.]org,Conficker_B_DGA,1
ufkvghmzsxwt[.]cn,Conficker_B_DGA,1
fkvghmzsxwtcvg[.]ws,Conficker_B_DGA,1
kvghmzsxw[.]biz,Conficker_B_DGA,1
vghmzsxwt[.]com,Conficker_B_DGA,1
ghmzsxwtcvgjqxgn[.]info,Conficker_B_DGA,1
hmzsxwtcvg[.]net,Conficker_B_DGA,1
mzsxwtcvg[.]org,Conficker_B_DGA,1
zsxwtcvgjq[.]cn,Conficker_B_DGA,1
sxwtcvgjqxgn[.]ws,Conficker_B_DGA,1
xwtcvgjqxgn[.]biz,Conficker_B_DGA,1
wtcvgjqxgnc[.]com,Conficker_B_DGA,1
tcvgjqxgncvmv[.]info,Conficker_B_DGA,1
cvgjqxgn[.]net,Conficker_B_DGA,1
vgjqxgncvm[.]org,Conficker_B_DGA,1
gjqxgncv[.]cn,Conficker_B_DGA,1
jqxgncvmvu[.]ws,Conficker_B_DGA,1
qxgncvmvurofan[.]biz,Conficker_B_DGA,1
xgncvmvurofangn[.]com,Conficker_B_DGA,1
gncvmvuro[.]info,Conficker_B_DGA,1
ncvmvurofangnuh[.]net,Conficker_B_DGA,1
cvmvurofan[.]org,Conficker_B_DGA,1
vmvurofan[.]cn,Conficker_B_DGA,1
mvurofangnuhib[.]ws,Conficker_B_DGA,1
vurofangnuhib[.]biz,Conficker_B_DGA,1
urofangnu[.]com,Conficker_B_DGA,1
rofangnuhi[.]info,Conficker_B_DGA,1
ofangnuhibidivml[.]net,Conficker_B_DGA,1
fangnuhibid[.]org,Conficker_B_DGA,1
angnuhibidiv[.]cn,Conficker_B_DGA,1
ngnuhibidivmlg[.]ws,Conficker_B_DGA,1
gnuhibidi[.]biz,Conficker_B_DGA,1
nuhibidivm[.]com,Conficker_B_DGA,1
uhibidivmlgren[.]info,Conficker_B_DGA,1
hibidivm[.]net,Conficker_B_DGA,1
ibidivmlgr[.]org,Conficker_B_DGA,1
bidivmlgrenijsle[.]cn,Conficker_B_DGA,1
idivmlgreni[.]ws,Conficker_B_DGA,1
divmlgren[.]biz,Conficker_B_DGA,1
ivmlgren[.]com,Conficker_B_DGA,1
vmlgrenijslev[.]info,Conficker_B_DGA,1
mlgrenijslev[.]net,Conficker_B_DGA,1
lgrenijslevwf[.]org,Conficker_B_DGA,1
grenijslevwfyf[.]cn,Conficker_B_DGA,1
renijsle[.]ws,Conficker_B_DGA,1
enijslevwfyf[.]biz,Conficker_B_DGA,1
nijslevwf[.]com,Conficker_B_DGA,1
ijslevwfyfqnqhkl[.]info,Conficker_B_DGA,1
jslevwfyfqnq[.]net,Conficker_B_DGA,1
slevwfyfqn[.]org,Conficker_B_DGA,1
levwfyfqnqhkl[.]cn,Conficker_B_DGA,1
evwfyfqn[.]ws,Conficker_B_DGA,1
vwfyfqnqhkladwx[.]biz,Conficker_B_DGA,1
wfyfqnqhkla[.]com,Conficker_B_DGA,1
fyfqnqhkladw[.]info,Conficker_B_DGA,1
yfqnqhkladwxor[.]net,Conficker_B_DGA,1
fqnqhkladwx[.]org,Conficker_B_DGA,1
qnqhklad[.]cn,Conficker_B_DGA,1
nqhkladwxormzgj[.]ws,Conficker_B_DGA,1
qhkladwxorm[.]biz,Conficker_B_DGA,1
hkladwxorm[.]com,Conficker_B_DGA,1
kladwxor[.]info,Conficker_B_DGA,1
ladwxormzgjkhyd[.]net,Conficker_B_DGA,1
adwxormzgjkhydin[.]org,Conficker_B_DGA,1
dwxormzg[.]cn,Conficker_B_DGA,1
wxormzgjkh[.]ws,Conficker_B_DGA,1
xormzgjkhydi[.]biz,Conficker_B_DGA,1
ormzgjkhydiny[.]com,Conficker_B_DGA,1
rmzgjkhy[.]info,Conficker_B_DGA,1
mzgjkhyd[.]net,Conficker_B_DGA,1
zgjkhydinynwnizi[.]org,Conficker_B_DGA,1
