ioc,signature,total_hits
sjkvqdwh[.]biz,Conficker_B_DGA,1
jkvqdwhqlcxc[.]com,Conficker_B_DGA,1
kvqdwhqlcxclk[.]info,Conficker_B_DGA,1
vqdwhqlcxclk[.]net,Conficker_B_DGA,1
qdwhqlcxclk[.]org,Conficker_B_DGA,1
dwhqlcxclkxmlcde[.]cn,Conficker_B_DGA,1
whqlcxclkxmlc[.]ws,Conficker_B_DGA,1
hqlcxclkxmlcde[.]biz,Conficker_B_DGA,1
qlcxclkxmlc[.]com,Conficker_B_DGA,1
lcxclkxm[.]info,Conficker_B_DGA,1
cxclkxmlcdezm[.]net,Conficker_B_DGA,1
xclkxmlcdezm[.]org,Conficker_B_DGA,1
clkxmlcdezm[.]cn,Conficker_B_DGA,1
lkxmlcdezmh[.]ws,Conficker_B_DGA,1
kxmlcdez[.]biz,Conficker_B_DGA,1
xmlcdezmhw[.]com,Conficker_B_DGA,1
mlcdezmhwpydabw[.]info,Conficker_B_DGA,1
lcdezmhwp[.]net,Conficker_B_DGA,1
cdezmhwp[.]org,Conficker_B_DGA,1
dezmhwpydabwn[.]cn,Conficker_B_DGA,1
ezmhwpyd[.]ws,Conficker_B_DGA,1
zmhwpydabwnobc[.]biz,Conficker_B_DGA,1
mhwpydabw[.]com,Conficker_B_DGA,1
hwpydabwnobcd[.]info,Conficker_B_DGA,1
wpydabwn[.]net,Conficker_B_DGA,1
pydabwnobcdo[.]org,Conficker_B_DGA,1
ydabwnobcdo[.]cn,Conficker_B_DGA,1
dabwnobcdojszufu[.]ws,Conficker_B_DGA,1
abwnobcdojsz[.]biz,Conficker_B_DGA,1
bwnobcdoj[.]com,Conficker_B_DGA,1
wnobcdojsz[.]info,Conficker_B_DGA,1
nobcdojszufu[.]net,Conficker_B_DGA,1
obcdojszu[.]org,Conficker_B_DGA,1
bcdojszufu[.]cn,Conficker_B_DGA,1
cdojszufudgtw[.]ws,Conficker_B_DGA,1
dojszufudgtwvgh[.]biz,Conficker_B_DGA,1
ojszufudgtwvghe[.]com,Conficker_B_DGA,1
jszufudgtwvgh[.]info,Conficker_B_DGA,1
szufudgtwv[.]net,Conficker_B_DGA,1
zufudgtwvgh[.]org,Conficker_B_DGA,1
ufudgtwvghehwle[.]cn,Conficker_B_DGA,1
fudgtwvghehwlerm[.]ws,Conficker_B_DGA,1
udgtwvgh[.]biz,Conficker_B_DGA,1
dgtwvghehwlerm[.]com,Conficker_B_DGA,1
gtwvgheh[.]info,Conficker_B_DGA,1
twvghehwlermfo[.]net,Conficker_B_DGA,1
wvghehwlermf[.]org,Conficker_B_DGA,1
vghehwlermfolijg[.]cn,Conficker_B_DGA,1
ghehwlermfolijgx[.]ws,Conficker_B_DGA,1
hehwlermf[.]biz,Conficker_B_DGA,1
ehwlermf[.]com,Conficker_B_DGA,1
hwlermfoli[.]info,Conficker_B_DGA,1
wlermfolijgxoha[.]net,Conficker_B_DGA,1
lermfoli[.]org,Conficker_B_DGA,1
ermfolijgxoha[.]cn,Conficker_B_DGA,1
rmfolijgxohaxy[.]ws,Conficker_B_DGA,1
mfolijgxoha[.]biz,Conficker_B_DGA,1
folijgxohaxyh[.]com,Conficker_B_DGA,1
olijgxohaxy[.]info,Conficker_B_DGA,1
lijgxohaxy[.]net,Conficker_B_DGA,1
ijgxohaxyhyz[.]org,Conficker_B_DGA,1
jgxohaxy[.]cn,Conficker_B_DGA,1
gxohaxyhy[.]ws,Conficker_B_DGA,1
xohaxyhyzqdwt[.]biz,Conficker_B_DGA,1
ohaxyhyzqdwt[.]com,Conficker_B_DGA,1
haxyhyzq[.]info,Conficker_B_DGA,1
axyhyzqdwtaxuvox[.]net,Conficker_B_DGA,1
xyhyzqdwtaxuv[.]org,Conficker_B_DGA,1
yhyzqdwtaxuvoxwr[.]cn,Conficker_B_DGA,1
hyzqdwta[.]ws,Conficker_B_DGA,1
yzqdwtaxu[.]biz,Conficker_B_DGA,1
zqdwtaxuvo[.]com,Conficker_B_DGA,1
qdwtaxuvo[.]info,Conficker_B_DGA,1
dwtaxuvoxwrgtkny[.]net,Conficker_B_DGA,1
wtaxuvoxw[.]org,Conficker_B_DGA,1
taxuvoxwrgtknyl[.]cn,Conficker_B_DGA,1
axuvoxwrgtkn[.]ws,Conficker_B_DGA,1
xuvoxwrgtk[.]biz,Conficker_B_DGA,1
uvoxwrgtkn[.]com,Conficker_B_DGA,1
voxwrgtknylyxe[.]info,Conficker_B_DGA,1
oxwrgtknyl[.]net,Conficker_B_DGA,1
xwrgtkny[.]org,Conficker_B_DGA,1
wrgtknylyxe[.]cn,Conficker_B_DGA,1
rgtknylyxen[.]ws,Conficker_B_DGA,1
gtknylyxengnupw[.]biz,Conficker_B_DGA,1
tknylyxengnup[.]com,Conficker_B_DGA,1
knylyxengnup[.]info,Conficker_B_DGA,1
nylyxengnu[.]net,Conficker_B_DGA,1
ylyxengnupwxwlsd[.]org,Conficker_B_DGA,1
lyxengnupwxwl[.]cn,Conficker_B_DGA,1
yxengnupwxwlsdg[.]ws,Conficker_B_DGA,1
xengnupwxwlsdgt[.]biz,Conficker_B_DGA,1
engnupwxwls[.]com,Conficker_B_DGA,1
ngnupwxwls[.]info,Conficker_B_DGA,1
gnupwxwlsdgtezat[.]net,Conficker_B_DGA,1
nupwxwlsdgte[.]org,Conficker_B_DGA,1
upwxwlsdgtezat[.]cn,Conficker_B_DGA,1
pwxwlsdgt[.]ws,Conficker_B_DGA,1
wxwlsdgtezatezex[.]biz,Conficker_B_DGA,1
xwlsdgtezatezexg[.]com,Conficker_B_DGA,1
wlsdgtezatezexg[.]info,Conficker_B_DGA,1
lsdgtezatezexgny[.]net,Conficker_B_DGA,1
sdgtezatez[.]org,Conficker_B_DGA,1
dgtezateze[.]cn,Conficker_B_DGA,1
gtezatezexgnyn[.]ws,Conficker_B_DGA,1
tezateze[.]biz,Conficker_B_DGA,1
ezatezexgnyn[.]com,Conficker_B_DGA,1
zatezexgnyn[.]info,Conficker_B_DGA,1
atezexgnynajen[.]net,Conficker_B_DGA,1
tezexgnynajencf[.]org,Conficker_B_DGA,1
ezexgnynaje[.]cn,Conficker_B_DGA,1
zexgnyna[.]ws,Conficker_B_DGA,1
exgnynajenc[.]biz,Conficker_B_DGA,1
xgnynajencfiv[.]com,Conficker_B_DGA,1
gnynajencfivspy[.]info,Conficker_B_DGA,1
nynajenc[.]net,Conficker_B_DGA,1
ynajencfivspy[.]org,Conficker_B_DGA,1
najencfiv[.]cn,Conficker_B_DGA,1
ajencfivspyfg[.]ws,Conficker_B_DGA,1
jencfivspyfg[.]biz,Conficker_B_DGA,1
encfivsp[.]com,Conficker_B_DGA,1
ncfivspyfghszaxu[.]info,Conficker_B_DGA,1
cfivspyfghs[.]net,Conficker_B_DGA,1
fivspyfghsz[.]org,Conficker_B_DGA,1
ivspyfgh[.]cn,Conficker_B_DGA,1
vspyfghszax[.]ws,Conficker_B_DGA,1
spyfghszaxuba[.]biz,Conficker_B_DGA,1
pyfghszaxubarstu[.]com,Conficker_B_DGA,1
yfghszaxubar[.]info,Conficker_B_DGA,1
fghszaxub[.]net,Conficker_B_DGA,1
ghszaxubar[.]org,Conficker_B_DGA,1
hszaxubarst[.]cn,Conficker_B_DGA,1
szaxubar[.]ws,Conficker_B_DGA,1
zaxubarstute[.]biz,Conficker_B_DGA,1
axubarstutexih[.]com,Conficker_B_DGA,1
xubarstutexi[.]info,Conficker_B_DGA,1
ubarstute[.]net,Conficker_B_DGA,1
barstute[.]org,Conficker_B_DGA,1
arstutexihqfs[.]cn,Conficker_B_DGA,1
rstutexihqfsbqp[.]ws,Conficker_B_DGA,1
stutexihqfsb[.]biz,Conficker_B_DGA,1
tutexihqf[.]com,Conficker_B_DGA,1
utexihqfsbqpahw[.]info,Conficker_B_DGA,1
texihqfsbqpahwd[.]net,Conficker_B_DGA,1
exihqfsbqpahwdg[.]org,Conficker_B_DGA,1
xihqfsbqpahwdg[.]cn,Conficker_B_DGA,1
ihqfsbqpahwdg[.]ws,Conficker_B_DGA,1
hqfsbqpahwdgtst[.]biz,Conficker_B_DGA,1
qfsbqpahwdgts[.]com,Conficker_B_DGA,1
fsbqpahwdgtstun[.]info,Conficker_B_DGA,1
sbqpahwd[.]net,Conficker_B_DGA,1
bqpahwdgtstunyf[.]org,Conficker_B_DGA,1
qpahwdgtst[.]cn,Conficker_B_DGA,1
pahwdgtstuny[.]ws,Conficker_B_DGA,1
ahwdgtstuny[.]biz,Conficker_B_DGA,1
hwdgtstunyfepmdq[.]com,Conficker_B_DGA,1
wdgtstunyfe[.]info,Conficker_B_DGA,1
dgtstunyfepmd[.]net,Conficker_B_DGA,1
gtstunyfepmd[.]org,Conficker_B_DGA,1
tstunyfep[.]cn,Conficker_B_DGA,1
stunyfepmdqx[.]ws,Conficker_B_DGA,1
tunyfepmdqxct[.]biz,Conficker_B_DGA,1
unyfepmdqxctedg[.]com,Conficker_B_DGA,1
nyfepmdqxctedgb[.]info,Conficker_B_DGA,1
yfepmdqxctedgbqx[.]net,Conficker_B_DGA,1
fepmdqxcte[.]org,Conficker_B_DGA,1
epmdqxct[.]cn,Conficker_B_DGA,1
pmdqxctedgbqxipw[.]ws,Conficker_B_DGA,1
mdqxctedgbqxip[.]biz,Conficker_B_DGA,1
dqxctedgbqxi[.]com,Conficker_B_DGA,1
qxctedgbqx[.]info,Conficker_B_DGA,1
xctedgbqx[.]net,Conficker_B_DGA,1
ctedgbqxipwfw[.]org,Conficker_B_DGA,1
tedgbqxipwfwhmhg[.]cn,Conficker_B_DGA,1
edgbqxipwfw[.]ws,Conficker_B_DGA,1
dgbqxipwfwh[.]biz,Conficker_B_DGA,1
gbqxipwfwhmhgj[.]com,Conficker_B_DGA,1
bqxipwfwhmhg[.]info,Conficker_B_DGA,1
qxipwfwhmhgjsh[.]net,Conficker_B_DGA,1
xipwfwhmhgjshkzi[.]org,Conficker_B_DGA,1
ipwfwhmhgjshk[.]cn,Conficker_B_DGA,1
pwfwhmhgjs[.]ws,Conficker_B_DGA,1
wfwhmhgjshkziluh[.]biz,Conficker_B_DGA,1
fwhmhgjshkz[.]com,Conficker_B_DGA,1
whmhgjsh[.]info,Conficker_B_DGA,1
hmhgjshkziluhmlo[.]net,Conficker_B_DGA,1
mhgjshkzi[.]org,Conficker_B_DGA,1
hgjshkziluhm[.]cn,Conficker_B_DGA,1
gjshkziluh[.]ws,Conficker_B_DGA,1
jshkziluhmlo[.]biz,Conficker_B_DGA,1
shkziluhmlojg[.]com,Conficker_B_DGA,1
hkziluhmlojg[.]info,Conficker_B_DGA,1
kziluhmlojgj[.]net,Conficker_B_DGA,1
ziluhmlojg[.]org,Conficker_B_DGA,1
iluhmlojgjiv[.]cn,Conficker_B_DGA,1
luhmlojgjivkfy[.]ws,Conficker_B_DGA,1
uhmlojgjiv[.]biz,Conficker_B_DGA,1
hmlojgji[.]com,Conficker_B_DGA,1
mlojgjivk[.]info,Conficker_B_DGA,1
lojgjivkfyx[.]net,Conficker_B_DGA,1
ojgjivkf[.]org,Conficker_B_DGA,1
jgjivkfy[.]cn,Conficker_B_DGA,1
gjivkfyxsdctql[.]ws,Conficker_B_DGA,1
jivkfyxsdctql[.]biz,Conficker_B_DGA,1
ivkfyxsdctqlc[.]com,Conficker_B_DGA,1
vkfyxsdctqlcvsnu[.]info,Conficker_B_DGA,1
kfyxsdct[.]net,Conficker_B_DGA,1
fyxsdctqlc[.]org,Conficker_B_DGA,1
yxsdctql[.]cn,Conficker_B_DGA,1
xsdctqlcvsnu[.]ws,Conficker_B_DGA,1
sdctqlcvsnu[.]biz,Conficker_B_DGA,1
dctqlcvsnurepato[.]com,Conficker_B_DGA,1
ctqlcvsnurep[.]info,Conficker_B_DGA,1
tqlcvsnurepa[.]net,Conficker_B_DGA,1
qlcvsnurepa[.]org,Conficker_B_DGA,1
lcvsnurepatoncv[.]cn,Conficker_B_DGA,1
cvsnurepatoncvyz[.]ws,Conficker_B_DGA,1
vsnurepatoncvyzs[.]biz,Conficker_B_DGA,1
snurepatoncvy[.]com,Conficker_B_DGA,1
nurepatoncvyzsxa[.]info,Conficker_B_DGA,1
urepatoncvyzsx[.]net,Conficker_B_DGA,1
repatoncvyzsx[.]org,Conficker_B_DGA,1
epatoncvy[.]cn,Conficker_B_DGA,1
patoncvyzsx[.]ws,Conficker_B_DGA,1
atoncvyzs[.]biz,Conficker_B_DGA,1
toncvyzsxarcdmb[.]com,Conficker_B_DGA,1
oncvyzsxar[.]info,Conficker_B_DGA,1
ncvyzsxarc[.]net,Conficker_B_DGA,1
cvyzsxarcdmbgh[.]org,Conficker_B_DGA,1
vyzsxarcdm[.]cn,Conficker_B_DGA,1
yzsxarcdmbgh[.]ws,Conficker_B_DGA,1
zsxarcdmbg[.]biz,Conficker_B_DGA,1
sxarcdmb[.]com,Conficker_B_DGA,1
xarcdmbghidylkze[.]info,Conficker_B_DGA,1
arcdmbghid[.]net,Conficker_B_DGA,1
rcdmbghidylkzejs[.]org,Conficker_B_DGA,1
cdmbghidylkzejsz[.]cn,Conficker_B_DGA,1
dmbghidylkzejsz[.]ws,Conficker_B_DGA,1
mbghidylkzej[.]biz,Conficker_B_DGA,1
bghidylk[.]com,Conficker_B_DGA,1
ghidylkz[.]info,Conficker_B_DGA,1
hidylkzejszqzilq[.]net,Conficker_B_DGA,1
idylkzejszq[.]org,Conficker_B_DGA,1
dylkzejszqzilqbk[.]cn,Conficker_B_DGA,1
ylkzejszqzilq[.]ws,Conficker_B_DGA,1
lkzejszqzi[.]biz,Conficker_B_DGA,1
kzejszqzil[.]com,Conficker_B_DGA,1
zejszqzilqbklml[.]info,Conficker_B_DGA,1
ejszqzilqbklmlw[.]net,Conficker_B_DGA,1
jszqzilqbk[.]org,Conficker_B_DGA,1
qnshuryrapqvstutkvih[.]com,Locky_DGA,1
nshuryrapqvstutkvihy[.]net,Locky_DGA,1
shuryrapqvstutkvihyf[.]org,Locky_DGA,1
huryrapqvstutkvihyfw[.]biz,Locky_DGA,1
uryrapqvstutkvihyfwn[.]info,Locky_DGA,1
ryrapqvstutkvihyfwny[.]com,Locky_DGA,1
yrapqvstutkvihyfwnyz[.]net,Locky_DGA,1
rapqvstutkvihyfwnyzy[.]org,Locky_DGA,1
apqvstutkvihyfwnyzyz[.]biz,Locky_DGA,1
pqvstutkvihyfwnyzyzi[.]info,Locky_DGA,1
qvstutkvihyfwnyzyziv[.]com,Locky_DGA,1
vstutkvihyfwnyzyzive[.]net,Locky_DGA,1
stutkvihyfwnyzyzivet[.]org,Locky_DGA,1
tutkvihyfwnyzyzivets[.]biz,Locky_DGA,1
utkvihyfwnyzyzivetsp[.]info,Locky_DGA,1
tkvihyfwnyzyzivetspk[.]com,Locky_DGA,1
kvihyfwnyzyzivetspkz[.]net,Locky_DGA,1
vihyfwnyzyzivetspkzs[.]org,Locky_DGA,1
ihyfwnyzyzivetspkzst[.]biz,Locky_DGA,1
hyfwnyzyzivetspkzstc[.]info,Locky_DGA,1
yfwnyzyzivetspkzstcr[.]com,Locky_DGA,1
fwnyzyzivetspkzstcra[.]net,Locky_DGA,1
wnyzyzivetspkzstcral[.]org,Locky_DGA,1
nyzyzivetspkzstcrals[.]biz,Locky_DGA,1
yzyzivetspkzstcralsf[.]info,Locky_DGA,1
zyzivetspkzstcralsfm[.]com,Locky_DGA,1
yzivetspkzstcralsfmp[.]net,Locky_DGA,1
zivetspkzstcralsfmpu[.]org,Locky_DGA,1
ivetspkzstcralsfmpuh[.]biz,Locky_DGA,1
vetspkzstcralsfmpuhq[.]info,Locky_DGA,1
etspkzstcralsfmpuhqn[.]com,Locky_DGA,1
tspkzstcralsfmpuhqny[.]net,Locky_DGA,1
spkzstcralsfmpuhqnyx[.]org,Locky_DGA,1
pkzstcralsfmpuhqnyxy[.]biz,Locky_DGA,1
kzstcralsfmpuhqnyxyh[.]info,Locky_DGA,1
zstcralsfmpuhqnyxyhu[.]com,Locky_DGA,1
stcralsfmpuhqnyxyhuf[.]net,Locky_DGA,1
tcralsfmpuhqnyxyhufa[.]org,Locky_DGA,1
cralsfmpuhqnyxyhufap[.]biz,Locky_DGA,1
ralsfmpuhqnyxyhufapc[.]info,Locky_DGA,1
alsfmpuhqnyxyhufapcn[.]com,Locky_DGA,1
lsfmpuhqnyxyhufapcnw[.]net,Locky_DGA,1
sfmpuhqnyxyhufapcnwv[.]org,Locky_DGA,1
