ioc,signature,total_hits
gzcpsrczovidm[.]biz,Conficker_B_DGA,1
zcpsrczovidmvcn[.]com,Conficker_B_DGA,1
cpsrczovidmvcng[.]info,Conficker_B_DGA,1
psrczovidmv[.]net,Conficker_B_DGA,1
srczovidmvcngxgr[.]org,Conficker_B_DGA,1
rczovidmvcngxg[.]cn,Conficker_B_DGA,1
czovidmv[.]ws,Conficker_B_DGA,1
zovidmvcngxgrix[.]biz,Conficker_B_DGA,1
ovidmvcn[.]com,Conficker_B_DGA,1
vidmvcngxg[.]info,Conficker_B_DGA,1
idmvcngxgrix[.]net,Conficker_B_DGA,1
dmvcngxgr[.]org,Conficker_B_DGA,1
mvcngxgrixebml[.]cn,Conficker_B_DGA,1
vcngxgrixeb[.]ws,Conficker_B_DGA,1
cngxgrixebmle[.]biz,Conficker_B_DGA,1
ngxgrixebmlex[.]com,Conficker_B_DGA,1
gxgrixebmle[.]info,Conficker_B_DGA,1
xgrixebmle[.]net,Conficker_B_DGA,1
grixebml[.]org,Conficker_B_DGA,1
rixebmlexcdkr[.]cn,Conficker_B_DGA,1
ixebmlexcdkrcxc[.]ws,Conficker_B_DGA,1
xebmlexcdkrc[.]biz,Conficker_B_DGA,1
ebmlexcdkrcxcxa[.]com,Conficker_B_DGA,1
bmlexcdkrcxcxap[.]info,Conficker_B_DGA,1
mlexcdkrcxcxapod[.]net,Conficker_B_DGA,1
lexcdkrcxc[.]org,Conficker_B_DGA,1
excdkrcxc[.]cn,Conficker_B_DGA,1
xcdkrcxc[.]ws,Conficker_B_DGA,1
cdkrcxcx[.]biz,Conficker_B_DGA,1
dkrcxcxapodypot[.]com,Conficker_B_DGA,1
krcxcxapodyp[.]info,Conficker_B_DGA,1
rcxcxapodypotyz[.]net,Conficker_B_DGA,1
cxcxapod[.]org,Conficker_B_DGA,1
xcxapodypoty[.]cn,Conficker_B_DGA,1
cxapodypot[.]ws,Conficker_B_DGA,1
xapodypotyzq[.]biz,Conficker_B_DGA,1
apodypotyzqlg[.]com,Conficker_B_DGA,1
podypotyzq[.]info,Conficker_B_DGA,1
odypotyzqlgv[.]net,Conficker_B_DGA,1
dypotyzql[.]org,Conficker_B_DGA,1
ypotyzqlgvgpwj[.]cn,Conficker_B_DGA,1
potyzqlg[.]ws,Conficker_B_DGA,1
otyzqlgvgpwjyb[.]biz,Conficker_B_DGA,1
tyzqlgvgpwjybmx[.]com,Conficker_B_DGA,1
yzqlgvgpwjyb[.]info,Conficker_B_DGA,1
zqlgvgpwjyb[.]net,Conficker_B_DGA,1
qlgvgpwjyb[.]org,Conficker_B_DGA,1
lgvgpwjybm[.]cn,Conficker_B_DGA,1
gvgpwjybmxoz[.]ws,Conficker_B_DGA,1
vgpwjybmxo[.]biz,Conficker_B_DGA,1
gpwjybmxozyhuxm[.]com,Conficker_B_DGA,1
pwjybmxozyhux[.]info,Conficker_B_DGA,1
wjybmxoz[.]net,Conficker_B_DGA,1
jybmxozyh[.]org,Conficker_B_DGA,1
ybmxozyhuxmlkj[.]cn,Conficker_B_DGA,1
bmxozyhuxmlk[.]ws,Conficker_B_DGA,1
mxozyhuxmlkjmfi[.]biz,Conficker_B_DGA,1
xozyhuxmlkjmf[.]com,Conficker_B_DGA,1
ozyhuxmlkjmfifgb[.]info,Conficker_B_DGA,1
zyhuxmlkjmf[.]net,Conficker_B_DGA,1
yhuxmlkjmfif[.]org,Conficker_B_DGA,1
huxmlkjmfifgb[.]cn,Conficker_B_DGA,1
uxmlkjmf[.]ws,Conficker_B_DGA,1
xmlkjmfifgby[.]biz,Conficker_B_DGA,1
