ioc,signature,total_hits
orijinmbwvwpcz[.]biz,Conficker_B_DGA,1
rijinmbwvwpczkb[.]com,Conficker_B_DGA,1
ijinmbwv[.]info,Conficker_B_DGA,1
jinmbwvwp[.]net,Conficker_B_DGA,1
inmbwvwpczkb[.]org,Conficker_B_DGA,1
nmbwvwpczkb[.]cn,Conficker_B_DGA,1
mbwvwpczkburuns[.]ws,Conficker_B_DGA,1
bwvwpczk[.]biz,Conficker_B_DGA,1
wvwpczkburu[.]com,Conficker_B_DGA,1
vwpczkbu[.]info,Conficker_B_DGA,1
wpczkburun[.]net,Conficker_B_DGA,1
pczkburuns[.]org,Conficker_B_DGA,1
czkburunsdehy[.]cn,Conficker_B_DGA,1
zkburuns[.]ws,Conficker_B_DGA,1
kburunsdehyn[.]biz,Conficker_B_DGA,1
burunsdehynwj[.]com,Conficker_B_DGA,1
urunsdehyn[.]info,Conficker_B_DGA,1
runsdehynw[.]net,Conficker_B_DGA,1
unsdehynwjgnc[.]org,Conficker_B_DGA,1
nsdehynwjgnc[.]cn,Conficker_B_DGA,1
sdehynwjgncn[.]ws,Conficker_B_DGA,1
dehynwjgncnqxu[.]biz,Conficker_B_DGA,1
ehynwjgncnqxu[.]com,Conficker_B_DGA,1
hynwjgncnqxunotu[.]info,Conficker_B_DGA,1
ynwjgncnqxunotu[.]net,Conficker_B_DGA,1
nwjgncnq[.]org,Conficker_B_DGA,1
wjgncnqxunot[.]cn,Conficker_B_DGA,1
jgncnqxunotu[.]ws,Conficker_B_DGA,1
gncnqxunotu[.]biz,Conficker_B_DGA,1
ncnqxunotu[.]com,Conficker_B_DGA,1
cnqxunotulw[.]info,Conficker_B_DGA,1
nqxunotulwhkd[.]net,Conficker_B_DGA,1
qxunotulwhkdaz[.]org,Conficker_B_DGA,1
xunotulw[.]cn,Conficker_B_DGA,1
unotulwhkdazebo[.]ws,Conficker_B_DGA,1
notulwhkdazebor[.]biz,Conficker_B_DGA,1
otulwhkdaze[.]com,Conficker_B_DGA,1
tulwhkdazeborqr[.]info,Conficker_B_DGA,1
ulwhkdaze[.]net,Conficker_B_DGA,1
lwhkdazeborq[.]org,Conficker_B_DGA,1
whkdazeborqrkn[.]cn,Conficker_B_DGA,1
hkdazeborqrk[.]ws,Conficker_B_DGA,1
kdazeborqrk[.]biz,Conficker_B_DGA,1
dazeborqrkn[.]com,Conficker_B_DGA,1
azeborqrk[.]info,Conficker_B_DGA,1
zeborqrknybkhg[.]net,Conficker_B_DGA,1
eborqrknybkh[.]org,Conficker_B_DGA,1
borqrknybkhg[.]cn,Conficker_B_DGA,1
orqrknybkhgv[.]ws,Conficker_B_DGA,1
rqrknybkhgvibm[.]biz,Conficker_B_DGA,1
qrknybkhgvib[.]com,Conficker_B_DGA,1
rknybkhgvibmlixo[.]info,Conficker_B_DGA,1
knybkhgvibml[.]net,Conficker_B_DGA,1
nybkhgvibmli[.]org,Conficker_B_DGA,1
ybkhgvibmlix[.]cn,Conficker_B_DGA,1
bkhgvibm[.]ws,Conficker_B_DGA,1
khgvibmlixohol[.]biz,Conficker_B_DGA,1
hgvibmlixo[.]com,Conficker_B_DGA,1
gvibmlixoholwfo[.]info,Conficker_B_DGA,1
vibmlixohol[.]net,Conficker_B_DGA,1
ibmlixoho[.]org,Conficker_B_DGA,1
bmlixoho[.]cn,Conficker_B_DGA,1
mlixoholwfozcnk[.]ws,Conficker_B_DGA,1
lixoholwfoz[.]biz,Conficker_B_DGA,1
ixoholwfozc[.]com,Conficker_B_DGA,1
xoholwfoz[.]info,Conficker_B_DGA,1
oholwfoz[.]net,Conficker_B_DGA,1
holwfozc[.]org,Conficker_B_DGA,1
olwfozcn[.]cn,Conficker_B_DGA,1
lwfozcnkfcri[.]ws,Conficker_B_DGA,1
wfozcnkfcrixudgb[.]biz,Conficker_B_DGA,1
fozcnkfcrixud[.]com,Conficker_B_DGA,1
ozcnkfcrixu[.]info,Conficker_B_DGA,1
zcnkfcrixud[.]net,Conficker_B_DGA,1
cnkfcrixudgba[.]org,Conficker_B_DGA,1
nkfcrixudgba[.]cn,Conficker_B_DGA,1
kfcrixudgbalmne[.]ws,Conficker_B_DGA,1
fcrixudgbalmnef[.]biz,Conficker_B_DGA,1
crixudgbal[.]com,Conficker_B_DGA,1
rixudgbalm[.]info,Conficker_B_DGA,1
ixudgbalmnefwfg[.]net,Conficker_B_DGA,1
xudgbalmnefwfgz[.]org,Conficker_B_DGA,1
udgbalmnefwfgzw[.]cn,Conficker_B_DGA,1
dgbalmnefwfgzw[.]ws,Conficker_B_DGA,1
gbalmnefwfg[.]biz,Conficker_B_DGA,1
balmnefwfg[.]com,Conficker_B_DGA,1
almnefwfgzwdub[.]info,Conficker_B_DGA,1
lmnefwfg[.]net,Conficker_B_DGA,1
mnefwfgz[.]org,Conficker_B_DGA,1
nefwfgzwdub[.]cn,Conficker_B_DGA,1
