ioc,signature,total_hits
olejadkrwrgnqlc[.]biz,Conficker_B_DGA,1
lejadkrw[.]com,Conficker_B_DGA,1
ejadkrwrgn[.]info,Conficker_B_DGA,1
jadkrwrgnqlclw[.]net,Conficker_B_DGA,1
adkrwrgnqlclwzut[.]org,Conficker_B_DGA,1
dkrwrgnqlclw[.]cn,Conficker_B_DGA,1
krwrgnqlclwz[.]ws,Conficker_B_DGA,1
rwrgnqlcl[.]biz,Conficker_B_DGA,1
wrgnqlclwzutor[.]com,Conficker_B_DGA,1
rgnqlclwzu[.]info,Conficker_B_DGA,1
gnqlclwzutorcl[.]net,Conficker_B_DGA,1
nqlclwzutorclwb[.]org,Conficker_B_DGA,1
qlclwzutor[.]cn,Conficker_B_DGA,1
lclwzutorclwbev[.]ws,Conficker_B_DGA,1
clwzutorc[.]biz,Conficker_B_DGA,1
lwzutorclwb[.]com,Conficker_B_DGA,1
wzutorclwbevudc[.]info,Conficker_B_DGA,1
zutorclwbevu[.]net,Conficker_B_DGA,1
utorclwbevud[.]org,Conficker_B_DGA,1
torclwbevudcdgze[.]cn,Conficker_B_DGA,1
orclwbevudcdgz[.]ws,Conficker_B_DGA,1
rclwbevudcdgzeju[.]biz,Conficker_B_DGA,1
clwbevudcdgzej[.]com,Conficker_B_DGA,1
lwbevudcdgzej[.]info,Conficker_B_DGA,1
wbevudcdg[.]net,Conficker_B_DGA,1
bevudcdgzejubsn[.]org,Conficker_B_DGA,1
evudcdgze[.]cn,Conficker_B_DGA,1
vudcdgzej[.]ws,Conficker_B_DGA,1
udcdgzejubsnej[.]biz,Conficker_B_DGA,1
dcdgzejub[.]com,Conficker_B_DGA,1
cdgzejubsnej[.]info,Conficker_B_DGA,1
dgzejubsn[.]net,Conficker_B_DGA,1
gzejubsn[.]org,Conficker_B_DGA,1
zejubsne[.]cn,Conficker_B_DGA,1
ejubsnej[.]ws,Conficker_B_DGA,1
jubsnejs[.]biz,Conficker_B_DGA,1
ubsnejsdqhmj[.]com,Conficker_B_DGA,1
bsnejsdqhmjyxalm[.]info,Conficker_B_DGA,1
snejsdqhmjyx[.]net,Conficker_B_DGA,1
nejsdqhmjyxa[.]org,Conficker_B_DGA,1
ejsdqhmjyxalm[.]cn,Conficker_B_DGA,1
jsdqhmjy[.]ws,Conficker_B_DGA,1
sdqhmjyxalmx[.]biz,Conficker_B_DGA,1
dqhmjyxalmx[.]com,Conficker_B_DGA,1
qhmjyxalm[.]info,Conficker_B_DGA,1
hmjyxalm[.]net,Conficker_B_DGA,1
mjyxalmxqbotwryf[.]org,Conficker_B_DGA,1
jyxalmxqbotwry[.]cn,Conficker_B_DGA,1
yxalmxqbotw[.]ws,Conficker_B_DGA,1
xalmxqbotwry[.]biz,Conficker_B_DGA,1
almxqbotwryfmb[.]com,Conficker_B_DGA,1
lmxqbotwryfmbk[.]info,Conficker_B_DGA,1
mxqbotwryf[.]net,Conficker_B_DGA,1
xqbotwry[.]org,Conficker_B_DGA,1
qbotwryfmbkve[.]cn,Conficker_B_DGA,1
botwryfmbkvehazo[.]ws,Conficker_B_DGA,1
otwryfmbkvehazo[.]biz,Conficker_B_DGA,1
twryfmbkvehazodw[.]com,Conficker_B_DGA,1
wryfmbkvehazo[.]info,Conficker_B_DGA,1
ryfmbkve[.]net,Conficker_B_DGA,1
yfmbkvehazod[.]org,Conficker_B_DGA,1
fmbkvehazodwtcrg[.]cn,Conficker_B_DGA,1
mbkvehazodwtc[.]ws,Conficker_B_DGA,1
bkvehazo[.]biz,Conficker_B_DGA,1
kvehazodwtcr[.]com,Conficker_B_DGA,1
vehazodwtcrgfij[.]info,Conficker_B_DGA,1
ehazodwtcrgf[.]net,Conficker_B_DGA,1
hazodwtcrg[.]org,Conficker_B_DGA,1
azodwtcrgfij[.]cn,Conficker_B_DGA,1
zodwtcrgfiju[.]ws,Conficker_B_DGA,1
odwtcrgfij[.]biz,Conficker_B_DGA,1
dwtcrgfi[.]com,Conficker_B_DGA,1
wtcrgfijufoxq[.]info,Conficker_B_DGA,1
tcrgfijufoxqnc[.]net,Conficker_B_DGA,1
crgfijufoxqnc[.]org,Conficker_B_DGA,1
rgfijufoxqnc[.]cn,Conficker_B_DGA,1
gfijufox[.]ws,Conficker_B_DGA,1
fijufoxqnczitaty[.]biz,Conficker_B_DGA,1
ijufoxqnczitaty[.]com,Conficker_B_DGA,1
jufoxqncz[.]info,Conficker_B_DGA,1
ufoxqnczitatyvsb[.]net,Conficker_B_DGA,1
