ioc,signature,total_hits
lunwxajcb[.]biz,Conficker_B_DGA,1
unwxajcbktel[.]com,Conficker_B_DGA,1
nwxajcbktelsv[.]info,Conficker_B_DGA,1
wxajcbktelsv[.]net,Conficker_B_DGA,1
xajcbktel[.]org,Conficker_B_DGA,1
ajcbktels[.]cn,Conficker_B_DGA,1
jcbktelsvafqbc[.]ws,Conficker_B_DGA,1
cbktelsvafqb[.]biz,Conficker_B_DGA,1
bktelsvafqbcredi[.]com,Conficker_B_DGA,1
ktelsvafq[.]info,Conficker_B_DGA,1
telsvafqbcr[.]net,Conficker_B_DGA,1
elsvafqbcre[.]org,Conficker_B_DGA,1
lsvafqbcr[.]cn,Conficker_B_DGA,1
svafqbcred[.]ws,Conficker_B_DGA,1
vafqbcreditabo[.]biz,Conficker_B_DGA,1
afqbcredita[.]com,Conficker_B_DGA,1
fqbcreditabo[.]info,Conficker_B_DGA,1
qbcreditab[.]net,Conficker_B_DGA,1
bcreditab[.]org,Conficker_B_DGA,1
creditabopc[.]cn,Conficker_B_DGA,1
reditabo[.]ws,Conficker_B_DGA,1
editabop[.]biz,Conficker_B_DGA,1
ditabopcrybad[.]com,Conficker_B_DGA,1
itabopcrybadu[.]info,Conficker_B_DGA,1
tabopcrybaduf[.]net,Conficker_B_DGA,1
abopcrybadufeh[.]org,Conficker_B_DGA,1
bopcryba[.]cn,Conficker_B_DGA,1
opcrybadu[.]ws,Conficker_B_DGA,1
pcrybadufehslmv[.]biz,Conficker_B_DGA,1
crybadufehsl[.]com,Conficker_B_DGA,1
rybadufehsl[.]info,Conficker_B_DGA,1
ybadufehs[.]net,Conficker_B_DGA,1
badufehsl[.]org,Conficker_B_DGA,1
adufehslmvydmn[.]cn,Conficker_B_DGA,1
dufehslmvydmneh[.]ws,Conficker_B_DGA,1
ufehslmvydmneh[.]biz,Conficker_B_DGA,1
fehslmvydmnehih[.]com,Conficker_B_DGA,1
ehslmvydmnehi[.]info,Conficker_B_DGA,1
hslmvydmneh[.]net,Conficker_B_DGA,1
slmvydmnehih[.]org,Conficker_B_DGA,1
lmvydmnehih[.]cn,Conficker_B_DGA,1
mvydmnehihqfqrs[.]ws,Conficker_B_DGA,1
vydmnehihq[.]biz,Conficker_B_DGA,1
ydmnehihqfqrsrk[.]com,Conficker_B_DGA,1
dmnehihqfqrs[.]info,Conficker_B_DGA,1
mnehihqf[.]net,Conficker_B_DGA,1
nehihqfqrsrkjebs[.]org,Conficker_B_DGA,1
ehihqfqrsr[.]cn,Conficker_B_DGA,1
hihqfqrsrkjeb[.]ws,Conficker_B_DGA,1
ihqfqrsr[.]biz,Conficker_B_DGA,1
hqfqrsrkjebsbob[.]com,Conficker_B_DGA,1
qfqrsrkjebsboba[.]info,Conficker_B_DGA,1
fqrsrkjebsbo[.]net,Conficker_B_DGA,1
qrsrkjebs[.]org,Conficker_B_DGA,1
rsrkjebsbobahe[.]cn,Conficker_B_DGA,1
srkjebsb[.]ws,Conficker_B_DGA,1
rkjebsbo[.]biz,Conficker_B_DGA,1
kjebsbobahe[.]com,Conficker_B_DGA,1
jebsbobahejmzmjo[.]info,Conficker_B_DGA,1
ebsbobahej[.]net,Conficker_B_DGA,1
bsbobahejmzmjo[.]org,Conficker_B_DGA,1
sbobahej[.]cn,Conficker_B_DGA,1
bobahejmzmjofkro[.]ws,Conficker_B_DGA,1
obahejmzmjo[.]biz,Conficker_B_DGA,1
bahejmzmjo[.]com,Conficker_B_DGA,1
ahejmzmjofkro[.]info,Conficker_B_DGA,1
hejmzmjofkrot[.]net,Conficker_B_DGA,1
ejmzmjofkr[.]org,Conficker_B_DGA,1
jmzmjofkrotg[.]cn,Conficker_B_DGA,1
mzmjofkrotgvyjy[.]ws,Conficker_B_DGA,1
zmjofkrotgvyjyp[.]biz,Conficker_B_DGA,1
mjofkrotgvyjypkd[.]com,Conficker_B_DGA,1
jofkrotgvyjy[.]info,Conficker_B_DGA,1
ofkrotgvyjypk[.]net,Conficker_B_DGA,1
fkrotgvyjypk[.]org,Conficker_B_DGA,1
krotgvyjypkdyvsf[.]cn,Conficker_B_DGA,1
rotgvyjy[.]ws,Conficker_B_DGA,1
otgvyjypkd[.]biz,Conficker_B_DGA,1
tgvyjypkdy[.]com,Conficker_B_DGA,1
gvyjypkdyvsf[.]info,Conficker_B_DGA,1
vyjypkdyvsfurcnu[.]net,Conficker_B_DGA,1
yjypkdyv[.]org,Conficker_B_DGA,1
jypkdyvs[.]cn,Conficker_B_DGA,1
ypkdyvsfurcnuh[.]ws,Conficker_B_DGA,1
pkdyvsfurc[.]biz,Conficker_B_DGA,1
kdyvsfurcnuh[.]com,Conficker_B_DGA,1
dyvsfurcnu[.]info,Conficker_B_DGA,1
yvsfurcn[.]net,Conficker_B_DGA,1
vsfurcnuherax[.]org,Conficker_B_DGA,1
sfurcnuheraxo[.]cn,Conficker_B_DGA,1
furcnuheraxo[.]ws,Conficker_B_DGA,1
urcnuhera[.]biz,Conficker_B_DGA,1
rcnuherax[.]com,Conficker_B_DGA,1
cnuheraxotsdk[.]info,Conficker_B_DGA,1
nuheraxo[.]net,Conficker_B_DGA,1
uheraxotsdkv[.]org,Conficker_B_DGA,1
heraxotsdkvop[.]cn,Conficker_B_DGA,1
eraxotsdkv[.]ws,Conficker_B_DGA,1
raxotsdk[.]biz,Conficker_B_DGA,1
