ioc,signature,total_hits
ivmpwnqviju[.]biz,Conficker_B_DGA,1
vmpwnqviju[.]com,Conficker_B_DGA,1
mpwnqvijuj[.]info,Conficker_B_DGA,1
pwnqviju[.]net,Conficker_B_DGA,1
wnqvijujeh[.]org,Conficker_B_DGA,1
nqvijujehurw[.]cn,Conficker_B_DGA,1
qvijujehurwl[.]ws,Conficker_B_DGA,1
vijujehurwlwhab[.]biz,Conficker_B_DGA,1
ijujehurwlwhabsj[.]com,Conficker_B_DGA,1
jujehurwlwhabsjk[.]info,Conficker_B_DGA,1
ujehurwlw[.]net,Conficker_B_DGA,1
jehurwlwhabsjkv[.]org,Conficker_B_DGA,1
ehurwlwhabsjk[.]cn,Conficker_B_DGA,1
hurwlwhabsj[.]ws,Conficker_B_DGA,1
urwlwhabsjkv[.]biz,Conficker_B_DGA,1
rwlwhabsjkvihs[.]com,Conficker_B_DGA,1
wlwhabsjkv[.]info,Conficker_B_DGA,1
lwhabsjk[.]net,Conficker_B_DGA,1
whabsjkvih[.]org,Conficker_B_DGA,1
habsjkvi[.]cn,Conficker_B_DGA,1
absjkvihsx[.]ws,Conficker_B_DGA,1
bsjkvihsxivab[.]biz,Conficker_B_DGA,1
sjkvihsxivabod[.]com,Conficker_B_DGA,1
jkvihsxiva[.]info,Conficker_B_DGA,1
kvihsxivabodghyj[.]net,Conficker_B_DGA,1
vihsxivab[.]org,Conficker_B_DGA,1
ihsxivabodghyjk[.]cn,Conficker_B_DGA,1
hsxivabodghy[.]ws,Conficker_B_DGA,1
sxivabodghyjkvex[.]biz,Conficker_B_DGA,1
xivabodghyjkve[.]com,Conficker_B_DGA,1
ivabodghy[.]info,Conficker_B_DGA,1
vabodghyjkvexqn[.]net,Conficker_B_DGA,1
abodghyjkvexqniv[.]org,Conficker_B_DGA,1
bodghyjkvexqn[.]cn,Conficker_B_DGA,1
odghyjkvex[.]ws,Conficker_B_DGA,1
dghyjkvexqnivsl[.]biz,Conficker_B_DGA,1
ghyjkvexqni[.]com,Conficker_B_DGA,1
hyjkvexqni[.]info,Conficker_B_DGA,1
yjkvexqnivslyxq[.]net,Conficker_B_DGA,1
jkvexqniv[.]org,Conficker_B_DGA,1
kvexqnivsl[.]cn,Conficker_B_DGA,1
vexqnivsly[.]ws,Conficker_B_DGA,1
exqnivslyxqfa[.]biz,Conficker_B_DGA,1
xqnivslyxqfatefy[.]com,Conficker_B_DGA,1
qnivslyxqfat[.]info,Conficker_B_DGA,1
nivslyxqfatefy[.]net,Conficker_B_DGA,1
ivslyxqfatefytk[.]org,Conficker_B_DGA,1
vslyxqfate[.]cn,Conficker_B_DGA,1
slyxqfate[.]ws,Conficker_B_DGA,1
lyxqfatefytkfs[.]biz,Conficker_B_DGA,1
yxqfatefyt[.]com,Conficker_B_DGA,1
xqfatefytkfsnu[.]info,Conficker_B_DGA,1
qfatefytkfsn[.]net,Conficker_B_DGA,1
fatefytkfsnurap[.]org,Conficker_B_DGA,1
atefytkfsnurapgn[.]cn,Conficker_B_DGA,1
tefytkfsnurapgn[.]ws,Conficker_B_DGA,1
efytkfsnurapgns[.]biz,Conficker_B_DGA,1
fytkfsnurap[.]com,Conficker_B_DGA,1
ytkfsnurapgnsxc[.]info,Conficker_B_DGA,1
tkfsnurapgns[.]net,Conficker_B_DGA,1
kfsnurapgn[.]org,Conficker_B_DGA,1
fsnurapgnsxctsne[.]cn,Conficker_B_DGA,1
snurapgnsxct[.]ws,Conficker_B_DGA,1
nurapgnsxc[.]biz,Conficker_B_DGA,1
urapgnsx[.]com,Conficker_B_DGA,1
rapgnsxctsn[.]info,Conficker_B_DGA,1
apgnsxctsnefyn[.]net,Conficker_B_DGA,1
pgnsxctsnefyn[.]org,Conficker_B_DGA,1
gnsxctsn[.]cn,Conficker_B_DGA,1
nsxctsnefynkd[.]ws,Conficker_B_DGA,1
sxctsnefynkdqzen[.]biz,Conficker_B_DGA,1
xctsnefy[.]com,Conficker_B_DGA,1
ctsnefyn[.]info,Conficker_B_DGA,1
