ioc,signature,total_hits
grapylsr[.]biz,Conficker_B_DGA,1
rapylsrovqrurg[.]com,Conficker_B_DGA,1
apylsrovqrur[.]info,Conficker_B_DGA,1
pylsrovq[.]net,Conficker_B_DGA,1
ylsrovqrurgvst[.]org,Conficker_B_DGA,1
lsrovqrurgvstgzk[.]cn,Conficker_B_DGA,1
srovqrurgvst[.]ws,Conficker_B_DGA,1
rovqrurg[.]biz,Conficker_B_DGA,1
ovqrurgvstg[.]com,Conficker_B_DGA,1
vqrurgvst[.]info,Conficker_B_DGA,1
qrurgvstgzkb[.]net,Conficker_B_DGA,1
rurgvstgzkb[.]org,Conficker_B_DGA,1
urgvstgzkbu[.]cn,Conficker_B_DGA,1
rgvstgzkbu[.]ws,Conficker_B_DGA,1
gvstgzkb[.]biz,Conficker_B_DGA,1
vstgzkbuzatcpi[.]com,Conficker_B_DGA,1
stgzkbuzatcpi[.]info,Conficker_B_DGA,1
tgzkbuzat[.]net,Conficker_B_DGA,1
gzkbuzatcpivm[.]org,Conficker_B_DGA,1
zkbuzatcpiv[.]cn,Conficker_B_DGA,1
kbuzatcpivmhuhmz[.]ws,Conficker_B_DGA,1
buzatcpivmh[.]biz,Conficker_B_DGA,1
uzatcpivmhuh[.]com,Conficker_B_DGA,1
zatcpivmhu[.]info,Conficker_B_DGA,1
atcpivmhuh[.]net,Conficker_B_DGA,1
tcpivmhuhmz[.]org,Conficker_B_DGA,1
cpivmhuhmzknc[.]cn,Conficker_B_DGA,1
pivmhuhmzknc[.]ws,Conficker_B_DGA,1
ivmhuhmzkncpq[.]biz,Conficker_B_DGA,1
vmhuhmzkncp[.]com,Conficker_B_DGA,1
mhuhmzkncpqbkrqt[.]info,Conficker_B_DGA,1
huhmzkncpqbkrqt[.]net,Conficker_B_DGA,1
uhmzkncpqbkrq[.]org,Conficker_B_DGA,1
hmzkncpqbkrq[.]cn,Conficker_B_DGA,1
mzkncpqbkrq[.]ws,Conficker_B_DGA,1
zkncpqbkr[.]biz,Conficker_B_DGA,1
kncpqbkr[.]com,Conficker_B_DGA,1
ncpqbkrqtkdodq[.]info,Conficker_B_DGA,1
cpqbkrqtkdodq[.]net,Conficker_B_DGA,1
pqbkrqtkd[.]org,Conficker_B_DGA,1
qbkrqtkdod[.]cn,Conficker_B_DGA,1
bkrqtkdodqhgrc[.]ws,Conficker_B_DGA,1
krqtkdodq[.]biz,Conficker_B_DGA,1
rqtkdodqhgrcfgn[.]com,Conficker_B_DGA,1
qtkdodqhgrcfgn[.]info,Conficker_B_DGA,1
tkdodqhgrcfgng[.]net,Conficker_B_DGA,1
kdodqhgrcf[.]org,Conficker_B_DGA,1
dodqhgrcfgn[.]cn,Conficker_B_DGA,1
odqhgrcfgngb[.]ws,Conficker_B_DGA,1
dqhgrcfgngb[.]biz,Conficker_B_DGA,1
qhgrcfgngbqfwrux[.]com,Conficker_B_DGA,1
hgrcfgngbqfw[.]info,Conficker_B_DGA,1
grcfgngbqfwruxgf[.]net,Conficker_B_DGA,1
rcfgngbqfwrux[.]org,Conficker_B_DGA,1
cfgngbqfw[.]cn,Conficker_B_DGA,1
fgngbqfw[.]ws,Conficker_B_DGA,1
gngbqfwruxgfgjo[.]biz,Conficker_B_DGA,1
ngbqfwruxgfgjo[.]com,Conficker_B_DGA,1
gbqfwruxgfgj[.]info,Conficker_B_DGA,1
bqfwruxg[.]net,Conficker_B_DGA,1
qfwruxgfgjotcru[.]org,Conficker_B_DGA,1
fwruxgfgj[.]cn,Conficker_B_DGA,1
wruxgfgjo[.]ws,Conficker_B_DGA,1
ruxgfgjotcruvwby[.]biz,Conficker_B_DGA,1
uxgfgjotc[.]com,Conficker_B_DGA,1
xgfgjotcruvwbyh[.]info,Conficker_B_DGA,1
gfgjotcruvw[.]net,Conficker_B_DGA,1
fgjotcruvwbyh[.]org,Conficker_B_DGA,1
gjotcruvwbyh[.]cn,Conficker_B_DGA,1
jotcruvwbyh[.]ws,Conficker_B_DGA,1
otcruvwbyhmp[.]biz,Conficker_B_DGA,1
tcruvwbyhmpcfyl[.]com,Conficker_B_DGA,1
cruvwbyhmpc[.]info,Conficker_B_DGA,1
ruvwbyhmpc[.]net,Conficker_B_DGA,1
uvwbyhmpcfyler[.]org,Conficker_B_DGA,1
vwbyhmpcfylerslw[.]cn,Conficker_B_DGA,1
wbyhmpcfyle[.]ws,Conficker_B_DGA,1
byhmpcfylers[.]biz,Conficker_B_DGA,1
yhmpcfyler[.]com,Conficker_B_DGA,1
hmpcfylersl[.]info,Conficker_B_DGA,1
mpcfylersl[.]net,Conficker_B_DGA,1
pcfylerslwlsrw[.]org,Conficker_B_DGA,1
cfylerslwlsrw[.]cn,Conficker_B_DGA,1
fylerslwl[.]ws,Conficker_B_DGA,1
ylerslwlsrwpw[.]biz,Conficker_B_DGA,1
lerslwlsrwpw[.]com,Conficker_B_DGA,1
erslwlsrwpwj[.]info,Conficker_B_DGA,1
rslwlsrwpw[.]net,Conficker_B_DGA,1
slwlsrwpw[.]org,Conficker_B_DGA,1
lwlsrwpwjehizsbw[.]cn,Conficker_B_DGA,1
wlsrwpwjehiz[.]ws,Conficker_B_DGA,1
lsrwpwjehizsbwny[.]biz,Conficker_B_DGA,1
srwpwjehizsb[.]com,Conficker_B_DGA,1
rwpwjehizsbwnyn[.]info,Conficker_B_DGA,1
wpwjehiz[.]net,Conficker_B_DGA,1
pwjehizsbwn[.]org,Conficker_B_DGA,1
wjehizsbwnyn[.]cn,Conficker_B_DGA,1
jehizsbwnynulwr[.]ws,Conficker_B_DGA,1
ehizsbwnynulw[.]biz,Conficker_B_DGA,1
hizsbwnynul[.]com,Conficker_B_DGA,1
izsbwnynulwrw[.]info,Conficker_B_DGA,1
zsbwnynulwrwzkjg[.]net,Conficker_B_DGA,1
sbwnynulwrwzk[.]org,Conficker_B_DGA,1
bwnynulwrwzkjg[.]cn,Conficker_B_DGA,1
wnynulwrwzkj[.]ws,Conficker_B_DGA,1
nynulwrwzk[.]biz,Conficker_B_DGA,1
ynulwrwzkjgdw[.]com,Conficker_B_DGA,1
nulwrwzkjgd[.]info,Conficker_B_DGA,1
ulwrwzkjg[.]net,Conficker_B_DGA,1
lwrwzkjgdwlkn[.]org,Conficker_B_DGA,1
wrwzkjgdwlknanoz[.]cn,Conficker_B_DGA,1
rwzkjgdwlknanoze[.]ws,Conficker_B_DGA,1
wzkjgdwlkna[.]biz,Conficker_B_DGA,1
zkjgdwlknanoze[.]com,Conficker_B_DGA,1
kjgdwlknanozex[.]info,Conficker_B_DGA,1
jgdwlkna[.]net,Conficker_B_DGA,1
gdwlknanozexgd[.]org,Conficker_B_DGA,1
dwlknanoze[.]cn,Conficker_B_DGA,1
wlknanozexgdgxw[.]ws,Conficker_B_DGA,1
lknanozexgdgx[.]biz,Conficker_B_DGA,1
knanozexgdgxwvkn[.]com,Conficker_B_DGA,1
nanozexgdgxw[.]info,Conficker_B_DGA,1
anozexgd[.]net,Conficker_B_DGA,1
nozexgdgxwvknohq[.]org,Conficker_B_DGA,1
ozexgdgxwvknohq[.]cn,Conficker_B_DGA,1
zexgdgxwvknohqf[.]ws,Conficker_B_DGA,1
exgdgxwvkno[.]biz,Conficker_B_DGA,1
xgdgxwvknohq[.]com,Conficker_B_DGA,1
gdgxwvknohqf[.]info,Conficker_B_DGA,1
dgxwvknohq[.]net,Conficker_B_DGA,1
gxwvknohqf[.]org,Conficker_B_DGA,1
xwvknohqfadenar[.]cn,Conficker_B_DGA,1
wvknohqfadenarwj[.]ws,Conficker_B_DGA,1
vknohqfade[.]biz,Conficker_B_DGA,1
knohqfadena[.]com,Conficker_B_DGA,1
nohqfaden[.]info,Conficker_B_DGA,1
ohqfadenarwjmdi[.]net,Conficker_B_DGA,1
hqfadenarwjmd[.]org,Conficker_B_DGA,1
qfadenarwjmdin[.]cn,Conficker_B_DGA,1
fadenarwjmdinm[.]ws,Conficker_B_DGA,1
adenarwjmdinmd[.]biz,Conficker_B_DGA,1
denarwjmd[.]com,Conficker_B_DGA,1
enarwjmdinm[.]info,Conficker_B_DGA,1
narwjmdinmdwd[.]net,Conficker_B_DGA,1
arwjmdinmdw[.]org,Conficker_B_DGA,1
rwjmdinmdwdmxs[.]cn,Conficker_B_DGA,1
wjmdinmdwdmxs[.]ws,Conficker_B_DGA,1
jmdinmdwdmxshubq[.]biz,Conficker_B_DGA,1
mdinmdwdm[.]com,Conficker_B_DGA,1
dinmdwdmxshub[.]info,Conficker_B_DGA,1
inmdwdmx[.]net,Conficker_B_DGA,1
nmdwdmxs[.]org,Conficker_B_DGA,1
mdwdmxshubqrid[.]cn,Conficker_B_DGA,1
dwdmxshubqridmbi[.]ws,Conficker_B_DGA,1
wdmxshubqri[.]biz,Conficker_B_DGA,1
dmxshubqrid[.]com,Conficker_B_DGA,1
mxshubqridmbidif[.]info,Conficker_B_DGA,1
xshubqridmbidi[.]net,Conficker_B_DGA,1
shubqridmbi[.]org,Conficker_B_DGA,1
hubqridmb[.]cn,Conficker_B_DGA,1
ubqridmbi[.]ws,Conficker_B_DGA,1
bqridmbidifmb[.]biz,Conficker_B_DGA,1
qridmbidif[.]com,Conficker_B_DGA,1
ridmbidifmbyb[.]info,Conficker_B_DGA,1
idmbidifmbyb[.]net,Conficker_B_DGA,1
dmbidifmbybwv[.]org,Conficker_B_DGA,1
mbidifmbybw[.]cn,Conficker_B_DGA,1
bidifmbybwvylm[.]ws,Conficker_B_DGA,1
idifmbybwvyl[.]biz,Conficker_B_DGA,1
difmbybw[.]com,Conficker_B_DGA,1
ifmbybwvylm[.]info,Conficker_B_DGA,1
fmbybwvylm[.]net,Conficker_B_DGA,1
mbybwvylmpq[.]org,Conficker_B_DGA,1
bybwvylmpqr[.]cn,Conficker_B_DGA,1
ybwvylmp[.]ws,Conficker_B_DGA,1
bwvylmpqrqxmruxy[.]biz,Conficker_B_DGA,1
wvylmpqrqxmr[.]com,Conficker_B_DGA,1
vylmpqrqxmruxy[.]info,Conficker_B_DGA,1
ylmpqrqxmr[.]net,Conficker_B_DGA,1
lmpqrqxmruxypsbe[.]org,Conficker_B_DGA,1
mpqrqxmru[.]cn,Conficker_B_DGA,1
pqrqxmruxypsb[.]ws,Conficker_B_DGA,1
qrqxmruxy[.]biz,Conficker_B_DGA,1
rqxmruxyp[.]com,Conficker_B_DGA,1
qxmruxypsbe[.]info,Conficker_B_DGA,1
xmruxypsbenkbo[.]net,Conficker_B_DGA,1
mruxypsbenkbojqx[.]org,Conficker_B_DGA,1
ruxypsbenkboj[.]cn,Conficker_B_DGA,1
uxypsbenkboj[.]ws,Conficker_B_DGA,1
xypsbenk[.]biz,Conficker_B_DGA,1
ypsbenkbojqxy[.]com,Conficker_B_DGA,1
psbenkbojqxyfkdg[.]info,Conficker_B_DGA,1
sbenkbojqxyfkd[.]net,Conficker_B_DGA,1
benkbojqxyfkdg[.]org,Conficker_B_DGA,1
enkbojqxyf[.]cn,Conficker_B_DGA,1
nkbojqxy[.]ws,Conficker_B_DGA,1
kbojqxyfkdgr[.]biz,Conficker_B_DGA,1
bojqxyfkdgry[.]com,Conficker_B_DGA,1
ojqxyfkdgryhkvw[.]info,Conficker_B_DGA,1
jqxyfkdgryhkvwds[.]net,Conficker_B_DGA,1
qxyfkdgryhkvwdsp[.]org,Conficker_B_DGA,1
xyfkdgry[.]cn,Conficker_B_DGA,1
yfkdgryhkvwdspk[.]ws,Conficker_B_DGA,1
fkdgryhkvwdspk[.]biz,Conficker_B_DGA,1
kdgryhkvwdsp[.]com,Conficker_B_DGA,1
dgryhkvwdspkn[.]info,Conficker_B_DGA,1
gryhkvwdspknexo[.]net,Conficker_B_DGA,1
ryhkvwdspknexov[.]org,Conficker_B_DGA,1
yhkvwdspk[.]cn,Conficker_B_DGA,1
hkvwdspknex[.]ws,Conficker_B_DGA,1
kvwdspknexov[.]biz,Conficker_B_DGA,1
vwdspkne[.]com,Conficker_B_DGA,1
wdspknex[.]info,Conficker_B_DGA,1
dspknexo[.]net,Conficker_B_DGA,1
spknexove[.]org,Conficker_B_DGA,1
pknexovef[.]cn,Conficker_B_DGA,1
knexovefklajax[.]ws,Conficker_B_DGA,1
nexovefkla[.]biz,Conficker_B_DGA,1
exovefklajaxsji[.]com,Conficker_B_DGA,1
xovefkla[.]info,Conficker_B_DGA,1
ovefklaja[.]net,Conficker_B_DGA,1
vefklajax[.]org,Conficker_B_DGA,1
efklajaxsjijuze[.]cn,Conficker_B_DGA,1
fklajaxsj[.]ws,Conficker_B_DGA,1
klajaxsjiju[.]biz,Conficker_B_DGA,1
lajaxsjijuze[.]com,Conficker_B_DGA,1
ajaxsjijuzerc[.]info,Conficker_B_DGA,1
jaxsjijuzer[.]net,Conficker_B_DGA,1
axsjijuzer[.]org,Conficker_B_DGA,1
xsjijuzercdensv[.]cn,Conficker_B_DGA,1
sjijuzercdensvu[.]ws,Conficker_B_DGA,1
jijuzercde[.]biz,Conficker_B_DGA,1
ijuzercdensvu[.]com,Conficker_B_DGA,1
juzercdensv[.]info,Conficker_B_DGA,1
uzercdensvu[.]net,Conficker_B_DGA,1
zercdensvuh[.]org,Conficker_B_DGA,1
ercdensvuh[.]cn,Conficker_B_DGA,1
rcdensvuhwbiba[.]ws,Conficker_B_DGA,1
cdensvuhwbibads[.]biz,Conficker_B_DGA,1
densvuhwbibad[.]com,Conficker_B_DGA,1
ensvuhwbib[.]info,Conficker_B_DGA,1
nsvuhwbibadsjuz[.]net,Conficker_B_DGA,1
svuhwbiba[.]org,Conficker_B_DGA,1
vuhwbibadsjuzedi[.]cn,Conficker_B_DGA,1
uhwbibads[.]ws,Conficker_B_DGA,1
hwbibadsj[.]biz,Conficker_B_DGA,1
wbibadsjuzedib[.]com,Conficker_B_DGA,1
bibadsjuzedi[.]info,Conficker_B_DGA,1
ibadsjuzedibqxql[.]net,Conficker_B_DGA,1
badsjuzedibqx[.]org,Conficker_B_DGA,1
dcdizorqfczgjujupads[.]com,Locky_DGA,1
cdizorqfczgjujupadsd[.]net,Locky_DGA,1
dizorqfczgjujupadsdw[.]org,Locky_DGA,1
izorqfczgjujupadsdwz[.]biz,Locky_DGA,1
zorqfczgjujupadsdwzu[.]info,Locky_DGA,1
orqfczgjujupadsdwzuz[.]com,Locky_DGA,1
rqfczgjujupadsdwzuzo[.]net,Locky_DGA,1
qfczgjujupadsdwzuzoj[.]org,Locky_DGA,1
fczgjujupadsdwzuzoju[.]biz,Locky_DGA,1
czgjujupadsdwzuzojur[.]info,Locky_DGA,1
zgjujupadsdwzuzojura[.]com,Locky_DGA,1
gjujupadsdwzuzojurar[.]net,Locky_DGA,1
jujupadsdwzuzojurark[.]org,Locky_DGA,1
ujupadsdwzuzojurarkp[.]biz,Locky_DGA,1
jupadsdwzuzojurarkpa[.]info,Locky_DGA,1
upadsdwzuzojurarkpan[.]com,Locky_DGA,1
padsdwzuzojurarkpanq[.]net,Locky_DGA,1
adsdwzuzojurarkpanqr[.]org,Locky_DGA,1
dsdwzuzojurarkpanqrm[.]biz,Locky_DGA,1
sdwzuzojurarkpanqrmr[.]info,Locky_DGA,1
dwzuzojurarkpanqrmrk[.]com,Locky_DGA,1
wzuzojurarkpanqrmrkb[.]net,Locky_DGA,1
zuzojurarkpanqrmrkbm[.]org,Locky_DGA,1
uzojurarkpanqrmrkbmt[.]biz,Locky_DGA,1
zojurarkpanqrmrkbmtk[.]info,Locky_DGA,1
ojurarkpanqrmrkbmtkb[.]com,Locky_DGA,1
jurarkpanqrmrkbmtkbq[.]net,Locky_DGA,1
urarkpanqrmrkbmtkbqf[.]org,Locky_DGA,1
rarkpanqrmrkbmtkbqfg[.]biz,Locky_DGA,1
arkpanqrmrkbmtkbqfgd[.]info,Locky_DGA,1
rkpanqrmrkbmtkbqfgds[.]com,Locky_DGA,1
kpanqrmrkbmtkbqfgdsd[.]net,Locky_DGA,1
panqrmrkbmtkbqfgdsdm[.]org,Locky_DGA,1
anqrmrkbmtkbqfgdsdmt[.]biz,Locky_DGA,1
nqrmrkbmtkbqfgdsdmta[.]info,Locky_DGA,1
qrmrkbmtkbqfgdsdmtah[.]com,Locky_DGA,1
rmrkbmtkbqfgdsdmtahc[.]net,Locky_DGA,1
mrkbmtkbqfgdsdmtahcz[.]org,Locky_DGA,1
rkbmtkbqfgdsdmtahcze[.]biz,Locky_DGA,1
kbmtkbqfgdsdmtahczeh[.]info,Locky_DGA,1
bmtkbqfgdsdmtahczehm[.]com,Locky_DGA,1
mtkbqfgdsdmtahczehmx[.]net,Locky_DGA,1
tkbqfgdsdmtahczehmxo[.]org,Locky_DGA,1
kbqfgdsdmtahczehmxoj[.]biz,Locky_DGA,1
bqfgdsdmtahczehmxojy[.]info,Locky_DGA,1
qfgdsdmtahczehmxojyr[.]com,Locky_DGA,1
fgdsdmtahczehmxojyry[.]net,Locky_DGA,1
gdsdmtahczehmxojyryx[.]org,Locky_DGA,1
dsdmtahczehmxojyryxm[.]biz,Locky_DGA,1
sdmtahczehmxojyryxmt[.]info,Locky_DGA,1
dmtahczehmxojyryxmta[.]com,Locky_DGA,1
mtahczehmxojyryxmtaz[.]net,Locky_DGA,1
tahczehmxojyryxmtazm[.]org,Locky_DGA,1
ahczehmxojyryxmtazmn[.]biz,Locky_DGA,1
hczehmxojyryxmtazmnu[.]info,Locky_DGA,1
czehmxojyryxmtazmnup[.]com,Locky_DGA,1
zehmxojyryxmtazmnupk[.]net,Locky_DGA,1
ehmxojyryxmtazmnupkh[.]org,Locky_DGA,1
hmxojyryxmtazmnupkhq[.]biz,Locky_DGA,1
mxojyryxmtazmnupkhql[.]info,Locky_DGA,1
xojyryxmtazmnupkhqlo[.]com,Locky_DGA,1
ojyryxmtazmnupkhqlol[.]net,Locky_DGA,1
jyryxmtazmnupkhqloli[.]org,Locky_DGA,1
yryxmtazmnupkhqlolih[.]biz,Locky_DGA,1
ryxmtazmnupkhqlolihq[.]info,Locky_DGA,1
yxmtazmnupkhqlolihql[.]com,Locky_DGA,1
xmtazmnupkhqlolihqlu[.]net,Locky_DGA,1
mtazmnupkhqlolihqlun[.]org,Locky_DGA,1
tazmnupkhqlolihqlune[.]biz,Locky_DGA,1
azmnupkhqlolihqlunen[.]info,Locky_DGA,1
zmnupkhqlolihqlunena[.]com,Locky_DGA,1
mnupkhqlolihqlunenan[.]net,Locky_DGA,1
nupkhqlolihqlunenang[.]org,Locky_DGA,1
upkhqlolihqlunenangr[.]biz,Locky_DGA,1
pkhqlolihqlunenangri[.]info,Locky_DGA,1
khqlolihqlunenangrih[.]com,Locky_DGA,1
hqlolihqlunenangrihw[.]net,Locky_DGA,1
qlolihqlunenangrihwr[.]org,Locky_DGA,1
lolihqlunenangrihwrq[.]biz,Locky_DGA,1
olihqlunenangrihwrqn[.]info,Locky_DGA,1
lihqlunenangrihwrqnm[.]com,Locky_DGA,1
ihqlunenangrihwrqnmb[.]net,Locky_DGA,1
hqlunenangrihwrqnmbk[.]org,Locky_DGA,1
qlunenangrihwrqnmbkt[.]biz,Locky_DGA,1
lunenangrihwrqnmbktk[.]info,Locky_DGA,1
unenangrihwrqnmbktkz[.]com,Locky_DGA,1
nenangrihwrqnmbktkzc[.]net,Locky_DGA,1
enangrihwrqnmbktkzcb[.]org,Locky_DGA,1
nangrihwrqnmbktkzcba[.]biz,Locky_DGA,1
angrihwrqnmbktkzcbad[.]info,Locky_DGA,1
ngrihwrqnmbktkzcbado[.]com,Locky_DGA,1
grihwrqnmbktkzcbadov[.]net,Locky_DGA,1
rihwrqnmbktkzcbadovi[.]org,Locky_DGA,1
ihwrqnmbktkzcbadovin[.]biz,Locky_DGA,1
hwrqnmbktkzcbadovinc[.]info,Locky_DGA,1
wrqnmbktkzcbadovincz[.]com,Locky_DGA,1
rqnmbktkzcbadovinczs[.]net,Locky_DGA,1
qnmbktkzcbadovinczsj[.]org,Locky_DGA,1
nmbktkzcbadovinczsjg[.]biz,Locky_DGA,1
mbktkzcbadovinczsjgt[.]info,Locky_DGA,1
bktkzcbadovinczsjgtc[.]com,Locky_DGA,1
ktkzcbadovinczsjgtch[.]net,Locky_DGA,1
tkzcbadovinczsjgtcho[.]org,Locky_DGA,1
kzcbadovinczsjgtchob[.]biz,Locky_DGA,1
zcbadovinczsjgtchobu[.]info,Locky_DGA,1
cbadovinczsjgtchobuv[.]com,Locky_DGA,1
badovinczsjgtchobuvk[.]net,Locky_DGA,1
adovinczsjgtchobuvkd[.]org,Locky_DGA,1
dovinczsjgtchobuvkdu[.]biz,Locky_DGA,1
ovinczsjgtchobuvkdut[.]info,Locky_DGA,1
vinczsjgtchobuvkdutw[.]com,Locky_DGA,1
inczsjgtchobuvkdutwh[.]net,Locky_DGA,1
nczsjgtchobuvkdutwhi[.]org,Locky_DGA,1
czsjgtchobuvkdutwhih[.]biz,Locky_DGA,1
zsjgtchobuvkdutwhihc[.]info,Locky_DGA,1
sjgtchobuvkdutwhihcb[.]com,Locky_DGA,1
jgtchobuvkdutwhihcbw[.]net,Locky_DGA,1
gtchobuvkdutwhihcbwv[.]org,Locky_DGA,1
tchobuvkdutwhihcbwvw[.]biz,Locky_DGA,1
chobuvkdutwhihcbwvwz[.]info,Locky_DGA,1
hobuvkdutwhihcbwvwzc[.]com,Locky_DGA,1
obuvkdutwhihcbwvwzcv[.]net,Locky_DGA,1
buvkdutwhihcbwvwzcva[.]org,Locky_DGA,1
uvkdutwhihcbwvwzcvaj[.]biz,Locky_DGA,1
vkdutwhihcbwvwzcvajs[.]info,Locky_DGA,1
kdutwhihcbwvwzcvajsn[.]com,Locky_DGA,1
dutwhihcbwvwzcvajsnc[.]net,Locky_DGA,1
utwhihcbwvwzcvajsncx[.]org,Locky_DGA,1
twhihcbwvwzcvajsncxs[.]biz,Locky_DGA,1
whihcbwvwzcvajsncxsb[.]info,Locky_DGA,1
hihcbwvwzcvajsncxsbo[.]com,Locky_DGA,1
ihcbwvwzcvajsncxsboj[.]net,Locky_DGA,1
hcbwvwzcvajsncxsbojo[.]org,Locky_DGA,1
cbwvwzcvajsncxsbojoz[.]biz,Locky_DGA,1
bwvwzcvajsncxsbojoze[.]info,Locky_DGA,1
wvwzcvajsncxsbojozez[.]com,Locky_DGA,1
vwzcvajsncxsbojozezm[.]net,Locky_DGA,1
wzcvajsncxsbojozezmb[.]org,Locky_DGA,1
zcvajsncxsbojozezmbk[.]biz,Locky_DGA,1
cvajsncxsbojozezmbkz[.]info,Locky_DGA,1
vajsncxsbojozezmbkzq[.]com,Locky_DGA,1
ajsncxsbojozezmbkzqh[.]net,Locky_DGA,1
jsncxsbojozezmbkzqhk[.]org,Locky_DGA,1
sncxsbojozezmbkzqhkz[.]biz,Locky_DGA,1
ncxsbojozezmbkzqhkzg[.]info,Locky_DGA,1
cxsbojozezmbkzqhkzgx[.]com,Locky_DGA,1
xsbojozezmbkzqhkzgxs[.]net,Locky_DGA,1
sbojozezmbkzqhkzgxsz[.]org,Locky_DGA,1
bojozezmbkzqhkzgxszy[.]biz,Locky_DGA,1
ojozezmbkzqhkzgxszyd[.]info,Locky_DGA,1
jozezmbkzqhkzgxszydm[.]com,Locky_DGA,1
ozezmbkzqhkzgxszydml[.]net,Locky_DGA,1
zezmbkzqhkzgxszydmla[.]org,Locky_DGA,1
ezmbkzqhkzgxszydmlab[.]biz,Locky_DGA,1
zmbkzqhkzgxszydmlabw[.]info,Locky_DGA,1
mbkzqhkzgxszydmlabwh[.]com,Locky_DGA,1
bkzqhkzgxszydmlabwhe[.]net,Locky_DGA,1
kzqhkzgxszydmlabwhej[.]org,Locky_DGA,1
zqhkzgxszydmlabwhejw[.]biz,Locky_DGA,1
qhkzgxszydmlabwhejwd[.]info,Locky_DGA,1
hkzgxszydmlabwhejwdu[.]com,Locky_DGA,1
kzgxszydmlabwhejwduv[.]net,Locky_DGA,1
zgxszydmlabwhejwduva[.]org,Locky_DGA,1
gxszydmlabwhejwduvaf[.]biz,Locky_DGA,1
xszydmlabwhejwduvafq[.]info,Locky_DGA,1
szydmlabwhejwduvafqz[.]com,Locky_DGA,1
zydmlabwhejwduvafqze[.]net,Locky_DGA,1
ydmlabwhejwduvafqzel[.]org,Locky_DGA,1
dmlabwhejwduvafqzelq[.]biz,Locky_DGA,1
mlabwhejwduvafqzelqn[.]info,Locky_DGA,1
labwhejwduvafqzelqnm[.]com,Locky_DGA,1
abwhejwduvafqzelqnmp[.]net,Locky_DGA,1
bwhejwduvafqzelqnmps[.]org,Locky_DGA,1
whejwduvafqzelqnmpsz[.]biz,Locky_DGA,1
hejwduvafqzelqnmpsza[.]info,Locky_DGA,1
ejwduvafqzelqnmpszar[.]com,Locky_DGA,1
jwduvafqzelqnmpszark[.]net,Locky_DGA,1
wduvafqzelqnmpszarkl[.]org,Locky_DGA,1
duvafqzelqnmpszarklm[.]biz,Locky_DGA,1
uvafqzelqnmpszarklmx[.]info,Locky_DGA,1
vafqzelqnmpszarklmxw[.]com,Locky_DGA,1
afqzelqnmpszarklmxwj[.]net,Locky_DGA,1
fqzelqnmpszarklmxwjo[.]org,Locky_DGA,1
qzelqnmpszarklmxwjoh[.]biz,Locky_DGA,1
zelqnmpszarklmxwjohk[.]info,Locky_DGA,1
elqnmpszarklmxwjohkb[.]com,Locky_DGA,1
lqnmpszarklmxwjohkbm[.]net,Locky_DGA,1
qnmpszarklmxwjohkbmj[.]org,Locky_DGA,1
nmpszarklmxwjohkbmjg[.]biz,Locky_DGA,1
mpszarklmxwjohkbmjgx[.]info,Locky_DGA,1
pszarklmxwjohkbmjgxu[.]com,Locky_DGA,1
szarklmxwjohkbmjgxuf[.]net,Locky_DGA,1
zarklmxwjohkbmjgxufo[.]org,Locky_DGA,1
arklmxwjohkbmjgxufov[.]biz,Locky_DGA,1
rklmxwjohkbmjgxufovo[.]info,Locky_DGA,1
klmxwjohkbmjgxufovop[.]com,Locky_DGA,1
lmxwjohkbmjgxufovopk[.]net,Locky_DGA,1
mxwjohkbmjgxufovopkx[.]org,Locky_DGA,1
xwjohkbmjgxufovopkxg[.]biz,Locky_DGA,1
wjohkbmjgxufovopkxgx[.]info,Locky_DGA,1
johkbmjgxufovopkxgxu[.]com,Locky_DGA,1
ohkbmjgxufovopkxgxuf[.]net,Locky_DGA,1
hkbmjgxufovopkxgxufq[.]org,Locky_DGA,1
kbmjgxufovopkxgxufqv[.]biz,Locky_DGA,1
bmjgxufovopkxgxufqvi[.]info,Locky_DGA,1
mjgxufovopkxgxufqvih[.]com,Locky_DGA,1
jgxufovopkxgxufqvihq[.]net,Locky_DGA,1
gxufovopkxgxufqvihqr[.]org,Locky_DGA,1
xufovopkxgxufqvihqrq[.]biz,Locky_DGA,1
ufovopkxgxufqvihqrqv[.]info,Locky_DGA,1
fovopkxgxufqvihqrqvc[.]com,Locky_DGA,1
ovopkxgxufqvihqrqvcv[.]net,Locky_DGA,1
vopkxgxufqvihqrqvcvg[.]org,Locky_DGA,1
opkxgxufqvihqrqvcvgr[.]biz,Locky_DGA,1
pkxgxufqvihqrqvcvgri[.]info,Locky_DGA,1
kxgxufqvihqrqvcvgril[.]com,Locky_DGA,1
xgxufqvihqrqvcvgrily[.]net,Locky_DGA,1
gxufqvihqrqvcvgrilyv[.]org,Locky_DGA,1
xufqvihqrqvcvgrilyvc[.]biz,Locky_DGA,1
ufqvihqrqvcvgrilyvcx[.]info,Locky_DGA,1
fqvihqrqvcvgrilyvcxu[.]com,Locky_DGA,1
qvihqrqvcvgrilyvcxud[.]net,Locky_DGA,1
vihqrqvcvgrilyvcxudy[.]org,Locky_DGA,1
